	doc_id	corpus_id	title	abstract	labels	labels_text
139	154548439	154548439	A Study on the Organization Structure of Third-party Logistics Enterprise Servicing for Manufacturing Enterprise	This paper introduces ways and advantages of third-party logistics enterprise servicing manufacturing enterprise, analyses supply-chain of manufacturing enterprise and further studies for the organization structure of third-party logistics enterprise servicing manufacturing enterprise, to seek to the enterprise organization structure which has the best combination in third-party logistics enterprise with manufacturing enterprise.	[3]	['Business']
140	142585522	142585522	Engineering Philadelphia: The Sellers Family and the Industrial Metropolis	in the nation’s capital, in the museum world, and in cultural diplomacy circles. Neil Harris’s new book Capital Culture: J. Carter Brown, the National Gallery of Art, and the Reinvention of the Museum Experience charts the career of this administrator, a power broker who negotiated the international worlds of arts, politics, and commerce and placed the National Gallery at the forefront of innovation in exhibition, sponsorship, and visitor services. In the eyes of the press and the public, Brown, one of the superstar museum directors of the 1970s and 80s, came to embody the National Gallery. The relationship between the individual and the institution and how both developed in the context of postwar shifts in funding, international relations, and cultural heritage are at the heart of Harris’s book. The National Gallery is an apt case study for the drastic changes in American art museums in the postwar period: it embodied the move from specialization and connoisseurship to public appeal, as well as the democratization of the arts in a cultural context of heightened public interest and increased funding, first, from the government and, later, from corporations. Harris, the Preston and Sterling Morton Professor of History and Art History Emeritus at the University of Chicago and an accomplished historian who has written about the complex relationship between individuals, institutions, and the larger culture, is well suited to this ambitious project. Like P. T. Barnum, who is perhaps Harris’s most notable subject, J. Carter Brown was a larger-than-life personality who was both a product of his particular cultural context and someone who changed it significantly. Although the trajectory of the National Gallery is emblematic of many of the larger changes to the postwar institutional landscape, it was and remains somewhat idiosyncratic: a museum with sometimes complicated ties to the federal government, as well as to the neighboring Smithsonian Institution. Although Harris’s focus is on Brown and the National Gallery, he includes two chapters on Brown’s counterpart S. Dillon Ripley, the longtime secretary of the Smithsonian, who shared with Brown a patrician background and a commitment to opening up museums to scholars and to the public. Likewise, New York’s Metropolitan Museum and its director Thomas Hoving—both a competitor and a collaborator throughout Brown’s tenure in Washington—often appear in Harris’s narrative. Chapters are loosely chronological and are, for the most part, organized around the signature projects undertaken by Brown: the acquisition of new pieces, such as Da Vinci’s Ginerva de’ Benci; the planning and construction of the National Gallery’s modernistic East Building; the cultivation of new sponsors and partners; and, above all, the blockbuster exhibitions that defined the National Gallery for much of the postwar period. Each chapter highlights a different part of the exhibit process, laying bare the intricate machinations necessary to mount shows such as The Treasure Houses of Britain and Circa 1492, which required international negotiations, fundraising, and complex installation by Brown and his colleagues. Brown’s skills at networking and diplomacy and his position at the center of cultural affairs are highlighted in a chapter on his longtime work with Washington, DC’s Commission of Fine Arts, presiding over difficult debates regarding the Vietnam War Memorial and other issues. Harris has used a rich archive to build his history, from the personal and professional papers of Brown, Ripley, and others at the National Gallery, the Smithsonian, and other institutions, to extensive interviews with Brown’s family, friends, colleagues, and contemporaries. He also makes use of journalistic sources. A subtheme of many chapters is the tension between Brown’s Washington, DC, and the New York of the Metropolitan Museum, and Harris’s perceptive analyses of reviews and reporting in the New York Times and Washington Post give us a sense of how critics and observers were thinking about the developments at both institutions. Harris’s lively and engaging book is an important addition to the growing field of museum studies and reflects more recent critical interest in the histories of cultural institutions. Capital Culture joins Edward Linenthal’s Preserving Memory (Columbia University Press, 2001), William Walker’s A Living Exhibition (University of Massachusetts Press, 2013), and others in presenting a valuable account of the interplay between politics and culture. The book contains important lessons for both students and practitioners, but it is also an interesting and appealing reading for any museumgoer—particularly one who, like myself, has visited the National Gallery of Art and remembers vividly some of the spectacular exhibitions that J. Carter Brown helped to create.	[12]	['History']
141	101538598	101538598	Li-ion transport, structural and thermal studies on lithium triflate and barium titanate incorporated poly(vinylidene fluoride-co-hexafluoropropene) based polymer electrolyte	Abstract Solid polymer electrolytes (SPEs) are fabricated by incorporating lithium triflate (0–240 wt.%) into the PVdF-HFP (poly(vinylidene fluoride-hexafluoropropylene)) matrix. In the first phase, effects of lithium triflate content on ionic conductivity and structural properties of the SPEs are analysed and optimized. The ionic conductivity studies show that the AC and DC conductivities of SPEs increase with increasing the lithium triflate content and reach to orders of 10− 2 and 10− 3 S/cm, respectively. In the second phase, composite polymer electrolytes are fabricated by incorporating a ceramic filler, barium titanate (0–12 wt.%), to the optimized lithium triflate composition (15 wt.%) in PVdF-HFP matrix. The ionic conductivity of composite polymer electrolytes increases up to an order of one with the addition of filler up to 6 wt.% and decreases with further increase in the filler wt.%. Thermogravimetric analysis suggests that the thermal stability of the electrolytes enhances by the addition of ceramic filler. The structural studies of the electrolytes show that the crystallinity decreases on addition of lithium triflate and barium titanate.	[15]	['Materials science']
142	145428573	145428573	Group Representations and Intergroup Bias: Positive Affect, Similarity, and Group Size	This study examined how social (group size: two, three, or four persons), appearance (similar or dissimilar dress), and affective (positive or neutral mood) factors can influence social categorization and, consequently, intergroup bias. As expected, positive affect increased the extent to which subjects formed inclusive group representations, anticipating that the members of two groups would feel like one, superordinate group. Also as predicted, subjects in dissimilarly dressed groups expected the memberships to feel less like one group. Consistent with the common in-group identity model, stronger superordinate group representations, in turn, predicted more positive out-group evaluations and lower levels of intergroup bias. The conceptual and applied implications of affect and social representations for improving intergroup relations are considered.	[21]	['Psychology']
143	147760077	147760077	Postmodernism and Institutionalism: Toward a Resolution of the Debate on Relativism	Probably the major event in the philosophy of science over the last several decades has been the death of foundationalism. It was Kuhn's revolutionary 1962 book, The Structure of Scientific Revolutions, that first announced this death to the world. But Kuhn was not alone; other philosophers too-Michael Polanyi, H. G. Gadamer, Richard Rorty, Paul Feyerabend, Charles Taylor, and Jurgen Habermas-have all pronounced foundationalism dead and have sought to move beyond it. Briefly stated, foundationalism is the notion that we can come to a true understanding of the world if our theories are logically based on some indubitable foundation, the fabled Archimedean fixed point from which we can leverage the rest of the world. But no such foundation apparently exists. Philosopher Richard Bernstein points out that since Descartes, there have been numerous attempts to establish such a foundation, but no sooner is a foundation posited than the process of critical undercutting begins, and after a while we come to see that the foundation is not so sound as originally thought. It is now widely accepted that there exists no grand or meta-narrative that explains the world from some objective, disinterested standpoint. There are only narratives based on particular perspectives and viewpoints. But though philosophers have generally agreed to jettison foundationalism, many of the sciences have not been so quick to throw it overboard, for they have long histories of allegiance to	[6]	['Economics']
144	62119757	62119757	Social Capital Characteristics of Open Source Software Opinion Leaders	Open Source Software (OSS) has been proved to benefit organizations in many aspects. Given the importance of OSS opinion leaders in influencing organizational adoption of OSS, I set out to identify the characteristics differentiating OSS opinion leaders and non OSS opinion leaders, so as to locate the OSS opinion leaders and better leverage their influences. Specifically, I posit that within an organization's IT department, OSS opinion leaders should have different social network profiles in terms of degree of centrality, betweenness, closeness and in-degree centrality from their peers who are not OSS opinion leaders. I also postulate that differences exist in the two groups' demographic characteristics such as age, educational level, tenure in organization, position in organization, and personality profiles such as openness and extraversion. A field survey using Social Network Analysis technique was carried out to test the hypotheses. Based on the findings, important theoretical and practical implications are identified.	[5]	['Computer science']
145	145656803	145656803	Life Goals of American College Freshmen	In samples of 6,289 male and 6,143 female college freshmen, 35 items pertaining to life goals were intercorrelated. With unity in the diagonal, a principal components analysis was earned out, extracting all factors with an eigenvalue greater than 1.00. Final solutions were derived through the varimax procedure, and the similarity of the two rotated matrices assessed. Seven factors common to the two sexes were titled: Prestige, Personal Happiness, Humanistic-Cultural, Religious, Scientific, Artistic, and Hedonistic. An Altruistic factor was obtained for females only, and an Athletic Success factor for males only. Implications for predicting vocational success and for counseling are considered.	[21]	['Psychology']
146	123168469	123168469	The theory of the absorption of flame radiation by molecular bands.	The absorption of radiation by molecular bands is calculated when the source emits its energy in discrete spectral lines. The results are compared with those for a blackbody source. The absorption of flame radiation by the molecular bands of an absorbing medium is derived for a number of different conditions when the spectral lines do not overlap. These results are then extended to the case when the overlapping of the spectral lines in either the source or absorber can be described either by the Elsasser model or by the statistical model. When the same spectral lines are involved in the emission and absorption processes, the absorptance of flame radiation is always greater than the absorptance of blackbody radiation by the same medium. All of the above results are derived both for the case when the absorbing medium is homogeneous and when the pressure, temperature, and amount of absorbing gas vary along the path.	[19]	['Physics']
147	63679187	63679187	Research and Improved Implement of RSA Encryption Algorithm	The RSA algorithm based on the number theory is one of the most popular public key en-cryption and digital signature algorithm.Through the analysis about RSA algorithm and comparison with several implement methods,aiming to the problem of huge calculation,discusses how to improve the exponentiation and the modular calculation.	[5]	['Computer science']
148	19812280	19812280	A Novel Secondary Structure to Research on Dynamic Longitudinal Edge Effect of a Short-Primary HTS Linear Induction Motor for Subway Transportation	In this paper, a novel secondary structure has been proposed to analyze the dynamic longitudinal edge effect (DLEE) of high temperature superconducting (HTS) linear induction motor (LIM). Taking a 3.5 kW short-primary HTS LIM for example, the back iron of secondary plate was cut into various numeral pieces to verify the validity of the model for reducing the influence of the DLEE. According to the basic principle and electromagnetic field theory, the flux density distributions, the electromagnetic thrust, and the harmonic analysis of an effective three-dimensional (3-D) analysis model were implemented by 3-D finite element method in different configurations and parameters. The optimal numeral pieces of back iron were presented. A useful conclusion has been drawn that, with the construction of the novel secondary back iron, influence of the DLEE could be reduced greatly. It provides a good way for optimizing the motor structure and industrial application in subway transportation.	[19]	['Physics']
149	169021167	169021167	The Analysis of Service Trade of China’s Financial Industry Competitiveness Strategy under the Background “The Belt and Road”	"To strengthen our country and ""The Belt and Road"" along the country between the financial services industry is to promote trade cooperation with countries along the economic and other aspects of cooperation, an important aspect of the development. At present, the development level of China's service trade in financial industry is low, there is a small scale, poor competitiveness structure unreasonable. Therefore, to enhance China's financial services trade of the overall level of development is imminent. By strengthening the financial product innovation, cultivate ""service personnel The Belt and Road"" development, increase the role of the Internet in the national strategy and to vigorously promote the RMB in four aspects of countries along the internationalization process to achieve."	[8]	['Engineering']
150	13569640	13569640	Platelet monoamine oxidase activity in alcoholics, alcoholics with drug dependence, and cocaine addicts.	The main objective of this investigation was to study the influence of drug dependence on platelet monoamine oxidase (MAO) activity in the presence and absence of alcoholism. One hundred and thirteen admissions to alcohol and drug treatment facilities participated in the study. Twenty-six met the criteria for alcoholism (group I), seventy-eight subjects were alcohol-/cocaine- and cannabis-dependent (group II), and the remaining nine were patients with DSM-III-R diagnosis of cocaine addiction (group III). MAO activity was assayed radiochemically with [14C]tyramine as a substrate (221 microM). The results of this study showed that platelet MAO activity [nmol of product formed x (mg protein)-1 x hr-1] (mean +/- SE) was significantly (p < 0.01) lower in all of these subjects (group I, 5.50 +/- 0.80; group II, 3.90 +/- 0.50; group III, 4.3 +/- 1.60) as compared with controls (14.85 +/- 1.13). Measurements of platelet MAO activity may provide us with a reliable biochemical marker for alcoholism and perhaps addiction to other substances of abuse (i.e., cocaine).	[17]	['Medicine']
151	221221416	221221416	Phenanthrene contamination and ploidy level affect the rhizosphere bacterial communities of Spartina spp.	Spartina spp. are widely distributed salt marsh plants that have a recent history of hybridization and polyploidization. These events have resulted in a heightened tolerance to hydrocarbon contaminants, but the effects of this phenomenon on the rhizosphere microbial communities is unknown. Here, we grew two parental Spartina species, their hybrid and the resulting allopolyploid in salt marsh sediments that were contaminated or not with phenanthrene. The DNA from the rhizosphere soil was extracted and the bacterial 16S rRNA gene was amplified and sequenced, whereas the abundances of the genes encoding for the PAH ring-hydroxylating dioxygenase (RHD) of gram-negative and gram-positive bacteria were quantified by real-time PCR. Both the contamination and the plant genotype significantly affected the bacterial communities. In particular, the allopolyploid S. anglica, harbored a more diverse bacterial community in its rhizosphere. The interspecific hybrid and the allopolyploid also harbored significantly more copies of the PAH-RHD gene of gram-negative bacteria in their rhizosphere than the parental species, irrespective of the contamination treatments. Overall, our results are showing that the recent polyploidization events in the Spartina affected its rhizosphere bacterial communities, both under normal and contaminated conditions, possibly increasing its phytoremediation potential.	[2, 9]	['Biology', 'Environmental science']
152	115958325	115958325	The Application of Aerodynamics in the Design of Double-Decker Container Vehicles	In the double container car size overrun, the center of gravity high, angular shape characteristic, according to the aerodynamic load of vehicle dynamics, and the influence of intensity method and the mechanical model, studied the aerodynamic load of double container car mechanics index and application in vehicle design method, using the aerodynamics of wind environment and climate and the intersection under the condition of high speed passenger cars are double container car for the analysis of aerodynamic load, and the vehicle dynamics and simulation analysis of car body strength, to test the double container car running safety and stability, and in the original railway line running test organization, double container car aerodynamics performance has been further validation.	[8]	['Engineering']
153	134093434	134093434	No. 44803. Germany and Kenya		[20]	['Political science']
154	119157082	119157082	Unitarity of Unipotent Representations of Sp(p,q) and SO*(2n)	The purpose of this paper is to define a set of representations of Sp(p,q) and SO*(2n), the unipotent representations of the title, and establish their unitarity. The unipotent representations considered here properly contain the special unipotent representations of Arthur and Barbasch-Vogan; in particular we settle the unitarity of special unipotent representations for these groups.	[16]	['Mathematics']
155	149244648	149244648	Book Review: John Jay, The Winning of the Peace: Unpublished Papers, 1780-1784, Edited by Richard B. Morriss and Ene Sirvet		[12]	['History']
156	129777893	129777893	Silurian (Llandovery) graptolites from the Bay of Exploits, north-central Newfoundland, and their geological significance	"Only one specimen of a Silurian graptolite has ever been recorded from Newfoundland, and it was not identifiable below generic level. The graptolite assemblage discussed and figured here, from a sequence of turbidites on Upper Black Island, north-central Newfoundland, includes the first positively identified Silurian taxa from the province, and provides the first unequivocal evidence of Silurian oceanic sedimentation in the Dunnage Zone. The graptolite taxa include Rastrites peregrinus (Barrande), Coronograptus? sp. cf. C. gregarius (Lapworth), Monograptus austerus sequens Hutt?, Orthograptus insectiformis (Nicholson), Monograptus spp. indet., ""Climacograptus""? sp., and Glyptograptus? sp. This assemblage demonstrates that the strata, previously assigned to the Middle Ordovician Lawrence Harbour Formation, are actually Aeronian (middle Llandovery) in age and that the turbidites considerably postdate both the Lawrence Harbour and Point Leamington formations of the Exploits Subzone. Furthermore, the graptoli..."	[9]	['Environmental science']
157	143219691	143219691	Physical and Chemical Aspects of Neuromuscular Transmission. (Cold Springs Harbor Symposia Quant. Biol., vol. iv, pp. 111–31, 1936.) Monnier, A. M.		[17, 21]	['Medicine', 'Psychology']
158	156307634	156307634	A Comparative Analysis on Agricultural Support Levels in the BRICs	This paper presents the measurement framework of agricultural support level provided by OECD,and the measurement result from Brazil,Russia and China under this framework.Referring similar measurement on Indian agriculture,this paper contrasts the agricultural support level in the BRICs,and,based on China's comparative features,puts forward several suggestions for adjusting the agricultural policy.	[0]	['Agricultural and Food sciences']
159	56759955	56759955	Research and Application of Dual-NIC Soft Handoff Scheme in Subway Wireless System	Mobile Mode performs a handoff whenever it moves out of the range of one access point and tries to connect to another one.The delay and losing packets caused by handoff process affect the network QoS.Taking subway wireless communication system as an application scenario,MN was settled double wireless NICs,which are controlled work together to complete data transmission and handoff.The result shows that this scheme can decrease the scan delay effectively,and the packet loss rate can reduced to zero in specific environment,and the extra delay to the network is tolerable.This handoff scheme has been applied to the pre-research project of subway signal systems.	[5]	['Computer science']
160	118934761	118934761	Quark Model Estimates of the Structure of the Meson-N-N*(1535,1/2-) Transition Vertices	We address an actual problem of baryon-resonance dominated meson-exchange processes in the low GeV regime, i.e. the phase and the structure of meson-NN* transition vertices. Our starting point is a quark-diquark model for the baryons (obeying approximate covariance; the mesons are kept as elementary objects), together with the relative phases for the NN vertices, as determined from low energy NN scattering. From the explicit representation of the N and N* baryons, we exemplify the derivation of the coupling constants and form factors of the NN*(1535,1/2-)transition vertices for pseudo-scalar, scalar and vector mesons.	[19]	['Physics']
161	88524343	88524343	Attention Solves Your TSP	We propose a framework for solving combinatorial optimization problems of which the output can be represented as a sequence of input elements. As an alternative to the Pointer Network, we parameterize a policy by a model based entirely on (graph) attention layers, and train it efficiently using REINFORCE with a simple and robust baseline based on a deterministic (greedy) rollout of the best policy found during training. We significantly improve over state-of-the-art results for learning algorithms for the 2D Euclidean TSP, reducing the optimality gap for a single tour construction by more than 75% (to 0.33%) and 50% (to 2.28%) for instances with 20 and 50 nodes respectively.	[5]	['Computer science']
162	27143347	27143347	"""Lazy"" far-lateral approach to the anterior foramen magnum and lower clivus."	"The far-lateral approach (FLA) has become a mainstay for skull base surgeries involving the anterior foramen magnum and lower clivus. The authors present a surgical technique using the FLA for the management of lesions of the anterior/ anterolateral foramen magnum and lower clivus. The authors consider this modification a ""lazy"" FLA. The vertebral artery (VA) is both a critical anatomical structure and a barrier that limits access to this region. The most important nuance of this FLA technique is the management of this critical vessel. When the lazy FLA is used, the VA is reflected laterally, encased in its periosteal sheath and wrapped in the dura, greatly minimizing the risk for vertebral injury while preserving a wide working space. To accomplish this step, drilling is performed lateral to the point where the VA pierces the dura. The dura is incised medial to the VA entry point by using a slightly curved longitudinal cut. Drilling of the condyle and the C-1 lateral mass is performed in a manner that preserves craniocervical stability. The lazy FLA is a true FLA that is based on manipulation of the VA and lateral bone removal to obtain excellent exposure ventral to the spinal cord and medulla, yet it is among the most conservative FLA techniques for management of the VA and provides a safer window for bone work and lesion management. Among 44 patients for whom this technique was used to resect 42 neoplasms and clip 2 posterior inferior cerebral artery aneurysms, there was no surgical mortality and no injury to the VA."	[17]	['Medicine']
163	1273800	1273800	Slum Upgrading: A Challenge as Big as the City of São Paulo	Eleven million people live in the city of São Paulo, Brazil, 50 percent of them in what is considered “sub­ normal” housing—squatter settlements, slums, and illegal land subdivisions. They suffer from overcrowding, unhealthy buildings, unsafe environments, lack of basic infrastructure and amenities, and costly public transportation. Elisabete França, São Paulo’s deputy secretary for social housing from 2005 to 2012, discusses the city’s successful new approaches in public housing and slum upgrading.	[17]	['Medicine']
164	16367736	16367736	Mallows-Type Bounded-Influence-Regression Trimmed Means	Abstract The influence functions of the regression trimmed-mean estimators proposed by Koenker and Bassett (1978) and Welsh (1987) are bounded in the dependent-variable space but not in the independent-variable space. This article follows the approach of Mallows (1973, 1975) and modifies these estimators so that the resulting estimators have bounded-influence functions. The large-sample behavior of these estimators is studied, and it is shown that they have the same asymptotic distribution. The small-sample behaviors of the ordinary-regression and bounded-influence-regression trimmed means are then investigated by means of a Monte Carlo study and by applying the estimators to water-salinity data (see Ruppert and Carroll 1980). Based on these results we conclude that one can potentially gain much by using bounded-influence-regression trimmed means over ordinary-regression trimmed means; however, there does not seem to be a clear choice between the Koenker-Bassett and Welsh versions.	[16]	['Mathematics']
165	122657837	122657837	Optimal Design via Curve Fitting of Monte Carlo Experiments	Abstract This article explores numerical methods for stochastic optimization, with special attention to Bayesian design problems. A common and challenging situation occurs when the objective function (in Bayesian applications, the expected utility) is very expensive to evaluate, perhaps because it requires integration over a space of very large dimensionality. Our goal is to explore a class of optimization algorithms designed to gain efficiency in such situations, by exploiting smoothness of the expected utility surface and borrowing information from neighboring design points. The central idea is that of implementing stochastic optimization by curve fitting of Monte Carlo samples. This is done by simulating draws from the joint parameter/sample space and evaluating the observed utilities. Fitting a smooth surface through these simulated points serves as estimate for the expected utility surface. The optimal design can then be found deterministically. In this article we introduce a general algorithm for cu...	[16]	['Mathematics']
166	219706591	219706591	PIF4 and PIF5 regulate axillary branching via bud abscisic acid and stem auxin signaling.	The ratio of red light to far-red light (R:FR) is perceived by phytochrome B (phyB) and informs plants of nearby competition. A low R:FR indicative of competition induces the shade avoidance syndrome and suppresses branching by incompletely understood mechanisms. PHYTOCHROME INTERACTING FACTORs (PIFs) are transcription factors targeted by phytochromes to evoke photomorphogenic responses. PIF4 and PIF5 promote shade avoidance responses and become inactivated by direct interaction with active phyB in the nucleus. Here, genetic and physiological assays show that PIF4 and PIF5 contribute to the suppression of branching resulting from phyB loss of function and a low R:FR, though roles for other PIFs or pathways may exist. The suppression of branching is associated with PIF4/PIF5 promotion of the expression of the branching inhibitor BRANCHED 1 and abscisic acid (ABA) accumulation in axillary buds, and is dependent on the function of the key ABA biosynthetic enzyme NINE-CIS-EPOXYCAROTENOID DIOXYGENASE 3. However, PIF4/PIF5 function is not confined to a single hormonal pathway, as they also promote stem indole-3-acetic acid accumulation and stimulate systemic auxin signaling, which contribute to the suppression of bud growth when phyB is inactive. This article is protected by copyright. All rights reserved.	[9]	['Environmental science']
167	224615670	224615670	Historia de las sublevaciones indias en la Tarahumara		[12]	['History']
168	38722053	38722053	Insulin and the regulation of adipose tissue acetyl-coenzyme A carboxylase.	Rat epididymal fat-pads were incubated for 30min with glucose (2mg/ml) in the presence or absence of insulin. A twofold or greater increase in acetyl-CoA carboxylase activity was observed in extracts from insulin-treated tissue provided that assays were performed rapidly after extraction. This effect of insulin was evident whether or not extracts were prepared with albumin, and was not noticeably diminished by the presence of citrate or albumin or both in the assay. Incubation of extracts before assay led to activation of acetyl-CoA carboxylase and a marked diminution in the insulin effect. The enzyme in extracts was very sensitive to reversible inhibition by palmitoyl-CoA even in the presence of albumin (10mg/ml); inhibition persisted on dilution of enzyme and inhibitor. It is suggested that the observed activation of acetyl-CoA carboxylase by insulin may reflect changes in enzyme activity in the fat-cell resulting from the reduction of long-chain fatty-acyl-CoA that occurs in the presence of insulin. Activation of the enzyme with loss of the insulin effect on incubation of the extracts may be due to the slow dissociation of long-chain fatty acyl-CoA from the enzyme.	[2, 5]	['Biology', 'Computer science']
169	63328387	63328387	Application of Binary Mining Algorithm in Spatial Data Mining	The way of generating frequent candidate a nd pruning technology are difficult technical problem when prenest traditional association rules mining algorithm is used to spatial data mining. Aiming to property feature of database in spatial data mining, mining algorithm based on binary is used to spatial data mining. The algorithm uses binary logic operation to generate frequent candidate and compute its support, these ways efficiently soloves these difficult problems when presented mining algorithms are used to extracting association rules in spatial database.	[5]	['Computer science']
170	7557250	7557250	Superfluid density in a highly underdoped YBa_{2}Cu_{3}O_{6+y} superconductor.	The superfluid density rho_{s}(T) identical with1/lambda;{2}(T) has been measured at 2.64 GHz in highly underdoped YBa_{2}Cu_{3}O_{6+y}, at 37 dopings with T_{c} between 3 and 17 K. Within limits set by the transition width DeltaT_{c} approximately 0.4 K, rho_{s}(T) shows no evidence of critical fluctuations as T-->T_{c}, with a mean-field-like transition and no indication of vortex unbinding. Instead, we propose that rho_{s} displays the behavior expected for a quantum phase transition in the (3+1)-dimensional XY universality class, with rho_{s0} proportional, variant(p-p_{c}), T_{c} proportional, variant(p-p_{c});{1/2}, and rho_{s}(T) proportional, variant(T_{c}-T);{1} as T-->T_{c}.	[19]	['Physics']
171	193543881	193543881	No. 39816. France and Monaco	Agreement concerning air transport between the Government of the French Republic and His Serene Highness the Prince of Monaco. Monaco, 25 October 2002	[20]	['Political science']
172	182573264	182573264	Aging Sensory Systems and Perception. By John F. Corso Eastbourne: W. B. Saunders. 1983. Pp 282. £22.50.		[17, 21]	['Medicine', 'Psychology']
173	102326658	102326658	Analysis on influence of gathering and transportation technology on the effect of pour point depressant in high wax crude oil	The gathering and transportation technology of high-wax crude oil has a great influence on reducing the viscosity and pour point of oil.Jilin Munan crude oil is depressed by pour point depressant AE,and the influences of the dosage of pour point depressant,adding temperature,high-speed shearing of pump,repeated heating and cooling rate in gathering and transportation process on the effect of pour point depressant are researched.Experimental results show that the optimal conditions are as follows: additive dosage of pour point depressant is 0.7%,adding temperature is 70 ℃,the temperature of high-speed shearing is at least 10 ℃ higher than wax precipitation point,the repeated heating temperature should not be lower than 60 ℃,the cooling process should be slow down in the 55~40 ℃wax crystallization peak area.	[4, 9]	['Chemistry', 'Environmental science']
174	21473155	21473155	[Experimental hemorrhagic stroke: the effect of the peptide preparation cortexin in the formation of Hb-NO-complexes and other blood paramagnetic centers].	Using electronic paramagnetic resonance (EPR), we studied the effect of the peptide cortexin on the content of hemoglobin nitrozyl complexes (Hb-NO-complexes) and other paramagnetic centers (transferrin, methemoglobin) in the blood of rats of Krushynsky-Molodkina line in the experimental hemorrhagic stroke induced by acoustic stress. After the acoustic exposure, the level of Hb-NO-complexes have increased by more than 6 times. The intensity of the EPR signal of the plasma peptide transferrin increased by 1,5 times. The level of blood methemoglobin was also elevated, though not significantly, after the acoustic stress. Cortexin substantially reduces the formation of Hb-NO-complexes and, therefore, the level of nitride oxide while the contents of transferrin and methemoglobin remain intact.	[17, 21]	['Medicine', 'Psychology']
175	147570017	147570017	Thoroughly Readable and Significant: Almira Hart Lincoln Phelps: Her Life and Work		[7]	['Education']
176	234999613	234999613	Citizen Observations for Weather Forecasts		[9]	['Environmental science']
177	154628771	154628771	Can ethanol alone meet California's low carbon fuel standard? An evaluation of feedstock and conversion alternatives	The feasibility of meeting California’s low carbon fuel standard (LCFS) using ethanol from various feedstocks is assessed. Lifecycle greenhouse gas (GHG) emissions, direct agricultural land use, petroleum displacement directly due to ethanol blending, and production costs for a number of conventional and lignocellulosic ethanol pathways are estimated under various supply scenarios. The results indicate that after considering indirect land use effects, all sources of ethanol examined, except Midwest corn ethanol, are viable options to meet the LCFS. However, the required ethanol quantity depends on the GHG emissions performance and ethanol availability. The quantity of ethanol that can be produced from lignocellulosic biomass resources within California is insufficient to meet the year 2020 LCFS target. Utilizing lignocellulosic ethanol to meet the LCFS is more attractive than utilizing Brazilian sugarcane ethanol due to projected lower direct agricultural land use, dependence on imported energy, ethanol cost, required refueling infrastructure modifications and penetration of flexible fuel E85 vehicles. However, advances in cellulosic ethanol technology and commercial production capacity are required to support moderate- to large-scale introduction of low carbon intensity cellulosic ethanol. Current cellulosic ethanol production cost estimates suffer from relatively high uncertainty and need to be refined based on commercial scale production data when available.	[9]	['Environmental science']
178	129643771	129643771	Palynological evidence for Holocene environmental change in the Changjiang (Yangtze River) Delta, China	Abstract Holocene vegetation changes in response to climate fluctuations and human impacts are reviewed on the basis of pollen analyses from borehole cores taken from the Changjiang (Yangtze River) delta, China, and other previously reported data. During the earliest Holocene (10,930−9000 cal yr BP), the climate was warm and wet, allowing thermophilous hardwoods to occupy mid- and low-elevations surrounding a palaeo-Changjiang estuary. The climate became gradually cooler, and cool-tolerant conifers, grasses and ferns became dominant until 7600 cal yr BP, when the estuary became a delta. A mid-Holocene climatic optimum occurred between 7600 and 4800 cal yr BP, when evergreen and broadleaved deciduous trees flourished at mid- and low-elevations surrounding the delta front-prodelta. After this time, climate became cooler again until 1340 cal yr BP. During this period, evergreen and broadleaved deciduous trees were replaced by conifers and grasses inhabiting the inter/subtidal flat-delta front. This development of conifer–grassland vegetation was shortly interrupted between 3860 and 3200 cal yr BP when thermophilous tree cover increased and open vegetation with scattered conifers was reduced. Since 1340 cal yr BP, the vegetation has been similar to that at present under warm, wet conditions. Human impacts are recognized by the first appearance of Fagopyrum and a sudden increase in herb pollen at 4500 and 1340 cal yr BP, respectively.	[9, 10]	['Environmental science', 'Geography']
179	16103238	16103238	European starlings are capable of discriminating subtle size asymmetries in paired stimuli.	Small deviations from bilateral symmetry (fluctuating asymmetries) are cues to fitness differences in some animals. Therefore, researchers have considered whether animals use these small asymmetries as visual cues to determine appropriate behavioral responses (e.g., mate preferences). However, there have been few systematic studies of animals' abilities to visually discriminate such minor asymmetries. If the asymmetries cannot be discriminated, fluctuating asymmetry can not be a visual cue. Here, we report an investigation of European starlings' (Sturnus vulgaris) abilities to discriminate small size asymmetries. We trained starlings, through operant conditioning in a free-flight aviary, to discriminate achromatic, symmetric paired stimuli from size-matched asymmetric stimuli. By starting the learning process with a large asymmetry and progressing through sequential trials of decreasing asymmetry, we elucidated a behavioral limit to asymmetry discrimination. We found that starlings are capable of discriminating a 10% size asymmetry. There was weaker evidence for discrimination of 5% asymmetry but no evidence for signal discrimination at 2.5% size asymmetry. This level of asymmetry discrimination suggests that many size asymmetry cues in nature can be discriminated by birds. At each level of asymmetry discrimination, we also tested whether starlings could generalize their learned symmetry preference to unreinforced novel images. Consistent with previous findings, we found that starlings could generalize their symmetry preferences.	[2, 21]	['Biology', 'Psychology']
180	148909785	148909785	An Outline of Psychiatry for Students and Practitioners Frank Fish		[17, 21]	['Medicine', 'Psychology']
181	152079561	152079561	Predicting College Students' Positive Psychology Associated Traits with Executive Functioning Dimensions.		[7]	['Education']
