	doc_id	title	abstract	corpus_id
150	39748b669ef21cf9395f86795eab95341b6b29a5	On the application of turbo codes to the robust transmission of compressed images	Compressed images transmitted over noisy channels are extremely sensitive to bit errors. This necessitates the application of error control channel coding to the compressed representation before transmission. This paper presents an image transmission system which takes advantage of the superior performance of turbo codes, an important new class of parallel concatenated codes. Several aspects of the application of turbo codes to image transmission are studied, including comparison to a previous image transmission system using convolutional codes. Experimental results for several channel signal-to-noise ratios show that, in the same SNR range, turbo codes achieve much better performance with less decoding complexity than convolutional codes and that similar performance can be achieved at much lower channel SNRs. Studies also show that the use of feedback from an outer Reed-Solomon code to aid turbo decoding results in further improvement.	704484
151	915d2d5a38a9c169cbc9bb0323f40e2742050c1f	Laplace distribution based CTU level rate control for HEVC	This paper proposes a coding tree unit (CTU) level rate control for HEVC based on the Laplace distribution modeling of the transformed residuals. Firstly, we give a study on the relationship model among the optimal quantization step, the Laplace parameter and the Lagrange multiplier. Based on the relationship model, the quantization parameter for each CTU can be dynamically adjusted according to the distribution of the transformed residual. Secondly, a CTU level rate control scheme is proposed to achieve accurate rate control as well as high coding performance. Experimental results show that the proposed rate control scheme achieves better coding performance than the state-of-the-art rate control schemes for HEVC in terms of both objective and subjective quality.	16297959
152	03440207f6956ea9c4f770939750ede04ffb2f76	Open Identity Management Framework for SaaS Ecosystem	As Software-as-a-Service (SaaS) becomes more and more popular, the identity management and federation among SaaS applications also become an important factor impacting the growth of SaaS ecosystem. Typically, there are three major functions to be enabled in identity federation: 1) Single Sign-On across different services. 2) Account provisioning to different services. 3) Secure backend service call between services. Current SaaS delivery platforms provide these functions in an ad-hoc way, which might limit the growth of SaaS ecosystem. To overcome the limitations, this paper proposes an open identity framework, which leverages open identity protocol such as OpenID and OAuth. Moreover, an OAuth broker is proposed to mediate backend service calls among SaaS applications. The framework can bring benefits to all the roles involved in the ecosystem in a non-intrusive and user-centric way. Open is a good design principle, and it is also the attitude and sprit of collaboration. We think that a SaaS ecosystem based on open technologies could make the composition of services easier and accelerate the on-boarding of service providers. Moreover, more customers might also be attracted by the openness of the ecosystem.	36907545
153	3446fa1956268b9ca4924a219a7d33b5e56316b9	A kernel logistic neural network based on restricted Boltzmann machine	A multi-class classification technique which combines kernel logistic neural network (KLNN) and restricted Boltzmann machine (RBM), called KLNN-RBM, is designed. The principal component analysis (PCA) is applied to determine the dimension of the kernel function. The initial weights and thresholds of this model are obtained by RBM. Then, the maximum likelihood estimate with a ridge regularization term and a new stochastic gradient descent method with a scaling factor are used to optimize the parameters in order to realize the multi-class classification. Some numerical simulations illustrate the validity of the proposed method.	18942080
154	71cf55dc8b387f2e820ccb5a44d6e624b0803d9c	Energy-efficient coordinated multi-point transmission for centralized power wireless private TD-LTE network	This paper proposes and evaluates the energy-efficient Coordinated Multi-Point (CoMP) transmission schemes for centralized power wireless private TD-LTE network to utilize the limited radio frequency resources to satisfy the explosively increasing data traffic demands in Smart Grid. Centralized architecture is introduced to implement the power wireless private TD-LTE network. Energy-efficient CoMP transmissions are modeled as optimization problems and solved by proposed methods. Simulation results are given to evaluate and compare the performance of transmission schemes.	19449593
155	d38c0cc757414b5af86903ebfe4070ebfd413a6b	New dictionary and fast atom searching method for matching pursuit representation of displaced frame difference	Matching pursuit decomposes a signal into a linear expansion of functions selected from a redundant dictionary, isolating the signal structures that are coherent with respect to a given dictionary. In this paper we focus on the Matching Pursuit representation of the displaced frame difference (dfd). In particular, we introduce a new dictionary for matching pursuit that efficiently exploits the signal structures of the dfd. We also propose a fast strategy to find the atoms exploiting the maximum of the absolute value of the error in the motion predicted image and the convergence of the MSE with the rotation of the atoms. Results show that the fast strategy is quite robust when compared to exhaustive search techniques and it improves the results of a suboptimal search strategy based on a genetic algorithm.	16499365
156	1a86568fdba2b85a9f0b69d563dd22aa5a8d3562	Perceptual Fidelity Aware Mean Squared Error	How to measure the perceptual quality of natural images is an important problem in low level vision. It is known that the Mean Squared Error (MSE) is not an effective index to describe the perceptual fidelity of images. Numerous perceptual fidelity indices have been developed, while the representatives include the Structural SIMilarity (SSIM) index and its variants. However, most of those perceptual measures are nonlinear, and they cannot be easily dopted as an objective function to minimize in various low level vision tasks. Can MSE be perceptual fidelity aware after some minor adaptation? In this paper we propose a simple framework to enhance the perceptual fidelity awareness of MSE by introducing an l2-norm structural error term to it. Such a Structural MSE (SMSE) can lead to very competitive image quality assessment (IQA) results. More surprisingly, we show that by using certain structure extractors, SMSE can be further turned into a Gaussian smoothed MSE (i.e., the Euclidean distance between the original and distorted images after Gaussian smooth filtering), which is much simpler to calculate but achieves rather better IQA performance than SSIM. The so called Perceptual-fidelity Aware MSE (PAMSE) can have great potentials in applications such as perceptual image coding and perceptual image restoration.	11447466
157	76b3bab18a9f98034c08404ccb4eaa5785c18d10	3D myocardial strain strain reconstruction from tagged MRI using a cylindrical B-spline model	In this paper, we present a new method for reconstructing 3D left ventricular myocardial strain from tagged magnetic resonance (MR) image data with a 3D B-spline deformation model. The B-spline model is based on a cylindrical coordinate system that more closely fits the morphology of the myocardium than previously proposed Cartesian B-spline models and does not require explicit regularization. Simulation results demonstrate that the reconstructed strains are robust to the center of the cylindrical coordinate system. We also validate our method by reconstructing strains from imaging studies of a normal human volunteer and a patient with an antero-septal myocardial infarction.	30103450
158	ea21dbebe6459a6a8dec184d83d44bbfb23373ec	Bivariate shrinkage with local variance estimation	The performance of image-denoising algorithms using wavelet transforms can be improved significantly by taking into account the statistical dependencies among wavelet coefficients as demonstrated by several algorithms presented in the literature. In two earlier papers by the authors, a simple bivariate shrinkage rule is described using a coefficient and its parent. The performance can also be improved using simple models by estimating model parameters in a local neighborhood. This letter presents a locally adaptive denoising algorithm using the bivariate shrinkage function. The algorithm is illustrated using both the orthogonal and dual tree complex wavelet transforms. Some comparisons with the best available results are given in order to illustrate the effectiveness of the proposed algorithm.	1920558
159	2ffbc7b12664fb343b4a576219320ea64a9e6c80	Bytecode-based software monitoring and trusted evolution programming framework	Point to reliability of distributed software in open complex environment, this paper proposes a bytecode-based software monitoring and trusted evolution programming framework, which injects monitoring ability and evolution ability into the software in construction and running phase. The framework is comprised of three module, business-logic and monitor-requirement description module (BMDM), monitoring capability infusing module (MCIM), and online evolution module (OEM), BMDM provides monitoring requirement expression language MRL+, MCIM compiles monitoring requirements monitoring requirement into aspect code, insert aspect code into source system by bytecode-based AOP technology, generate the target system with monitoring ability, and send monitoring information to OEM by event. OEM compares the state event with predefined evolution rules, when the predefined rules are triggered, perform the evolution actions, achieve real-time system's monitoring and correction. Finally, actual cases are analyzed to show that the framework can construct reliability software with monitoring ability and evolution ability efficiently.	13951950
160	bce0162b9205e376f3152076e07670598c0b1119	Fault detection of eccentricity by means of joint time-frequency analysis in PMSM under dynamic conditions	This paper presents a study of eccentricity fault detection in permanent magnet synchronous machines (PMSM), under dynamic conditions. The fault simulation was made by means of two-dimensional (2-D) finite element analysis (FEA). Joint time - frequency transforms, as Wigner Ville distribution (WVD) and Zao-Atlas-Marks distribution, were proposed for signal analysis. Simulations carried out were compared with experimental results.	18273901
161	f49ced0c8dd666da0729583a2485f9018d5df50e	Quality Improvement of Video Codec by Rate-Distortion Optimized Quantization	Conventional quantization methods consider only the distortion between original and reconstructed video as the cost of compression. Considering the time-varying nature of network bandwidth for multimedia services, we believe a video coding system can provide a better quality of experience if it takes the bit rate of the compressed bit stream into consideration as well when optimizing the quantization. In this paper we present a rate-distortion optimization approach to the quantization of video coding. This approach is able to balance between rate and distortion for quantization and enhance the overall quality of the entire coding system, with only a slight increase in computational overhead. We implement this method in H.264/AVC, and the extensive experimental data obtained under various test conditions show that the performance of the R-D optimized quantization is indeed better than the H.264 reference software.	24962756
162	bd842b7876cde81166c592877149aa266ae93b81	Information mining platforms: an infrastructure for KDD rapid deployment	Experience has shown that the data extraction, parsing, cleaning and analysis steps of a KDD problem account for a much larger expenditure of resources (time and money) than the statistical modeling or machine learning part. Couple this statement with the need for fast turn-around time in commercial applications, and the obvious conclusion is that it is impractical to start from scratch for each new KDD application. To deal with this situation, we propose the use of an information mining platform that amortizes several of the critical preand post-processing steps needed to apply KDD. Thus, new KDD applications can leverage the platform for efficiency and robustness.	18961237
163	dbab5f59ee4248b9698c31df9fc6f7eaa9dcc336	Online identification of hidden semiMarkov models	Hidden Markov models (HMM) are a powerful tool in signal modelling. In an HMM, the probability that signal leaves a state is constant, and hence the duration that signal stays in each state has an exponential distribution. However, this exponential density is not appropriate for a large class of physical signals. Hence, a more sophisticated model, called hidden semiMarkov models (HSMM), are used where the state durations are modelled in some form. This paper presents new signal model for hidden semiMarkov models. This model is based on state duration dependant transition probabilities, where the state duration densities are modelled with parametric distribution functions. An adaptive algorithm for online identification of HSMMs based on our signal model is presented. This algorithm is based on the 'recursive prediction error' technique, where the parameter estimates are updated adaptively in a direction that maximizes the likelihood of parameter estimates. From the numerical results it is shown that the proposed algorithms can successfully estimate the true value of parameters. These results also show that our algorithm can adaptively track the parameter's changes in time.	121939130
164	36708bbc473ec0b07752782de8a4d00f903eec3d	Gene functional classification from heterogeneous data	In our attempts to understand cellular function at the molecular level, we must be able to synthesize information from disparate types of genomic data. We consider the problem of inferring gene functional classifications from a heterogeneous data set consisting of DNA microarray expression measurements and phylogenetic profiles from whole-genome sequence comparisons. We demonstrate the application of the support vector machine (SVM) learning algorithm to this functional inference task. Our results suggest the importance of exploiting prior information about the heterogeneity of the data. In particular, we propose an SVM kernel function that is explicitly heterogeneous. We also show how to use knowledge about heterogeneity to aid in feature selection.	1044641
165	45f586ceddfc81abe0583337a6a2fc0b4b1f67a8	HoG based two-directional Dynamic Time Warping for handwritten word spotting	We present a Histogram of Oriented Gradient (HoG) based two-directional Dynamic Time Warping (DTW) matching method for handwritten word spotting. Firstly, we extract HoG descriptors from each cell in the normalized images. Then we connect the HoG descriptors in the same column and get a sequence of feature vectors. We do the same operation for the HoG descriptors in the same row. We then apply the two-directional DTW method to calculate the distance between the feature vectors sequences extracted from the query word and the candidate one. The experimental results show that the two-directional DTW is more robust to word deformation than the traditional DTW. And the local features such as HoG, LBP and SIFT combined with the two-directional DTW method outperform the method using the local feature descriptors directly. The HoG based two-directional DTW get the highest mean average precision on both the George Washington dataset and the CASIA-HWDB 2.1 dataset.	842061
166	7aac1045e6943b4a7978e260a3035662d5b3bf8d	Learning from one example through shared densities on transforms	"We define a process called congealing in which elements of a dataset (images) are brought into correspondence with each other jointly, producing a data-defined model. It is based upon minimizing the summed component-wise (pixel-wise) entropies over a continuous set of transforms on the data. One of the biproducts of this minimization is a set of transform, one associated with each original training sample. We then demonstrate a procedure for effectively bringing test data into correspondence with the data-defined model produced in the congealing process. Subsequently; we develop a probability density over the set of transforms that arose from the congealing process. We suggest that this density over transforms may be shared by many classes, and demonstrate how using this density as ""prior knowledge"" can be used to develop a classifier based on only a single training example for each class."	2699786
167	5557695c5cfb74c327a1cd6bbbcd0e8ef095a99e	PAC-Bayes & Margins	"We show two related things: 
 
(1) Given a classifier which consists of a weighted sum of features with a large margin, we can construct a stochastic classifier with negligibly larger training error rate. The stochastic classifier has a future error rate bound that depends on the margin distribution and is independent of the size of the base hypothesis class. 
 
(2) A new true error bound for classifiers with a margin which is simpler, functionally tighter, and more data-dependent than all previous bounds."	14991207
168	a0c40b07c68d68f8f795d9c59075d48042188b60	Characterization and modeling of frequency dispersion in RF LDMOS transistors	This paper characterises the effects of frequency dispersion in laterally diffused metal-oxide semiconductor (LDMOS) from pulsed-S-parameter measurements. Using the calculated high-frequency drain current from measured data, we demonstrate that length of the lightly doped drain extension is directly proportional to the amount of current collapse at high frequency. To capture the frequency dispersion in a nonlinear model, a frequency-domain mapping is proposed to augment quasi-static nonlinear electrothermal models. The importance of including the dispersiveness is demonstrated through comparing a standard quasi-static model, the newly augmented model, and on-wafer load-pull measurements. For a 5-mm, 500 μm unit-gate-width transistor, we demonstrate that the quasi-static model over predicts the drain efficiency during large signal drive at P3dB by 9%. The new augmented model is able to predict the efficiency within 2% of the measured value.	17286732
169	7d47c7d236f765a5de5d80acbc9cc1a54f664bee	A computational approach to boundary detection	A unified approach to boundary perception is presented. The model consists of a hierarchical system which extracts and groups salient features in the image at different spatial scales. In the first stage a Gabor wavelet decomposition provides a representation of the image which is orientation selective, has optimal localization properties, and provides a good model for early feature detection. Following this, local competitive interactions are introduced which help in reducing the effects of noise and illumination variations. Scale interactions help in localizing line ends and corners, and play an important role in boundary perception. The final stage groups similar features aiding in boundary completion. Experimental results on detecting edges, texture boundaries, and illusory contours are provided.<<ETX>>	20248294
170	7ff1d01985a4eafe1ecc268dfdc1cd283decb188	A current cycle feedback iterative learning control approach to AFM imaging	In this article, we proposed a novel current cycle feedback (CCF) iterative learning control (ILC) approach to achieve high-speed imaging on atomic force microscope (AFM). AFM-imaging requires precision positioning of the AFM probe relative to the sample in 3-D (x-y-z) dimension. It has been demonstrated that with advanced control techniques such as the inversion-based iterative-control (IIC) technique, precision positioning of the AFM probe in the lateral (x-y) direction can be successfully achieved. Additional challenges, however, must be overcome to achieve precision positioning of the AFM-probe in the vertical direction. The main contribution of this article is the development of the CCF-ILC approach to the AFM z-axis control. Particularly, the proposed CCF-ILC controller design utilizes the developed robust-inversion technique to minimize the model uncertainty effect on the feedforward control, and remove the causality constraints existing in other CCF-ILC approaches. Experimental results for AFM imaging are presented and discussed to illustrate the proposed method.	5722243
171	955968b66c1986b9f01e405f4c56bd69e9c8bcaa	Collaborative video streaming with Raptor network coding	We investigate the problem of collaborative video streaming with Raptor network coding over overlay networks. We exploit path and source diversity, as well as basic processing capabilities of network nodes to increase the overall throughput and improve the video quality at the clients. We consider an architecture where several streaming servers simultaneously deliver video information to a set of clients. The servers apply Raptor coding on the video packets for error resiliency, and the forwarding peer nodes further combine the Raptor coded video packets in order to increase the packet diversity in the network. We find the optimal source and channel rate allocation in such a collaborative streaming system. The resulting scheme efficiently exploits the available network resources for improved video quality. The experimental evaluation demonstrates that it typically outperforms Raptor video streaming systems that do not use network coding.	30559369
172	4db5b9bfcb7403e71827cf2d47e740f00a718560	A System and Vision Localization Method for the Opening of Railway Oil Tank Wagon Based on Shape Matching	The opening localization for railway oil tank wagon using machine vision technology is an effective way to load petroleum automatically. In this paper, we introduce a localization system for the opening of railway oil tank wagon, which consists of industrial camera, lens, LED lighter, industrial PC, and IO module. In addition, we also propose a shape matching localization method, which can overcome the adverse effects produced by illumination changes, various types of railway oil tank wagon, and various poses of camera. The shape template is extracted from a standard opening image using edge detection and shape fitting methods, which can help avoid the randomness of template selection. An optimized similarity measure is exploited to avoid the edge extraction, so that the threshold setting of edge extraction can be avoided. In addition, we also exploit scalable template to find various types opening and exploit image pyramid during shape matching procedure to gain a speedup. The indoor and outdoor experiments show that the localization system and the proposed method fully meet the requirements of practical industrial applications.	41123906
173	a383b9dda7ca4340fbe638ff14bef6c95875b770	The Consistency of Greedy Algorithms for Classification	We consider a class of algorithms for classification, which are based on sequential greedy minimization of a convex upper bound on the 0 - 1 loss function. A large class of recently popular algorithms falls within the scope of this approach, including many variants of Boosting algorithms. The basic question addressed in this paper relates to the statistical consistency of such approaches. We provide precise conditions which guarantee that sequential greedy procedures are consistent, and establish rates of convergence under the assumption that the Bayes decision boundary belongs to a certain class of smooth functions. The results are established using a form of regularization which constrains the search space at each iteration of the algorithm. In addition to providing general consistency results, we provide rates of convergence for smooth decision boundaries. A particularly interesting conclusion of our work is that Logistic function based Boosting provides faster rates of convergence than Boosting based on the exponential function used in AdaBoost.	7849224
174	96d8b5e1e8cefa549970b44416b45cbe577078ed	Comparison and fusion of multiresolution features for texture classification		13391506
175	c8eaef3cc05af48eaf3eaca4f4a2b6394bbc1cd4	A Cross-Resolution Leaky Prediction Scheme for In-Band Wavelet Video Coding With Spatial Scalability	In most existing in-band wavelet video coding schemes, over-complete wavelet transform is used for the motion-compensated temporal filtering (MCTF) of each spatial subband. It can overcome the shift-variance of critical sampling wavelet transform and improve the coding efficiency of the in-band scheme. However, a dilemma exists in the current implementations of in-band MCTF (IBMCTF), which is whether or not to exploit the spatial highpass subbands in motion compensation of the spatial lowpass subband. The absence of the spatial highpass subbands will result in significant quality loss in the reconstructed full-resolution video, whereas the presence of the spatial highpass subbands may bring serious mismatch error in the decoded low-resolution video since the corresponding highpass subbands may be unavailable at the decoder. In this paper, we first analyze the mismatch error propagation in decoding the low-resolution video. Based on our analysis, we then propose a frame-based cross-resolution leaky prediction scheme for IBMCTF. It can make a good tradeoff between alleviating the low-resolution mismatch and improving the full-resolution coding efficiency. Experimental results show that the proposed scheme can dramatically reduce the mismatch error by 0.3-2.5 dB for low resolution, while the performance loss is marginal for high resolution.	14123669
176	807153a5fa05c0bb425fb8c124a275bbdfc1f543	Change Detection and Estimation in Large Scale Sensor Networks: Linear Complexity Algorithms	Abstract : We propose algorithms for nonparametric sample-based spacial change detection and estimation in large scale sensor networks. We collect random samples containing the location of sensors and their local decisions, and assume that the local decisions can be stimulated or normal , reflecting the local strength of some stimulating agent. Then change in the location of the agent manifests itself by a change in the distribution of stimulated sensors. In this paper, we are aiming at developing a test that, given two collections of samples, can decide whether the distribution generating the samples has changed or not, and give an estimated changed area if a change is indeed detected. The focus of this paper is to reduce the complexity of the detection and estimation algorithm. We propose two fast algorithms with almost linear complexity and analyze their completeness, flexibility and robustness.	15885859
177	24232511c7cb88468b5e69f7638e1c722315f616	Image and video coding—emerging standards and beyond		61591794
178	c71a777674b33c0d0996a6d3863dee57a62edfc9	3-D reconstruction of real-world objects using extended voxels	In this paper we present a voxel-based 3-D reconstruction technique that computes a set of non-transparent object surface voxels from a given set of calibrated camera views. We show that the quality of the reconstruction strongly depends on the accuracy of the computed voxel projection in the image plane and discuss different approximations of the exact projection. The most simple and computationally least demanding approximation is obtained when projecting point voxels, i.e., voxels without spatial extent. However, correct occlusion handling is not possible for point voxel volumes leading to reconstruction artifacts. The most accurate projection is obtained by computing the exact outline of the projected voxels. This projection is computationally most demanding but allows correct occlusion handling during reconstruction. Experimental results that compare the reconstruction quality for point and exact voxel projection show that it is worthwhile computing the tract image plane footprint of the projected voxels.	6405110
179	e5d11efd03226d3754246bc2471f30de02770240	Local tampering detection in video sequences	Video sequences are often believed to provide stronger forensic evidence than still images, e.g., when used in lawsuits. However, a wide set of powerful and easy-to-use video authoring tools is today available to anyone. Therefore, it is possible for an attacker to maliciously forge a video sequence, e.g., by removing or inserting an object in a scene. These forms of manipulation can be performed with different techniques. For example, a portion of the original video may be replaced by either a still image repeated in time or, in more complex cases, by a video sequence. Moreover, the attacker might use as source data either a spatio-temporal region of the same video, or a region taken from an external sequence. In this paper we present the analysis of the footprints left when tampering with a video sequence, and propose a detection algorithm that allows a forensic analyst to reveal video forgeries and localize them in the spatio-temporal domain. With respect to the state-of-the-art, the proposed method is completely unsupervised and proves to be robust to compression. The algorithm is validated against a dataset of forged videos available online.	11285357
180	5060ed574091f9a8d105ee0c039a5e1c9c27375d	An efficient wavelet-based pattern matching scheme for ECG data compression	A novel coding scheme for ECG data compression is proposed in this paper. Following beat delineation, the periods of the beats are normalized by multi-rate processing. Amplitude normalization is performed afterwards, and discrete wavelet transform is applied to each normalized beat. Due to the period and amplitude normalization, the wavelet transform coefficients bear a high correlation across beats. To increase the compression ratio, a pattern matching unit is utilized. The difference between the actual period and the standard period, and amplitude scale factor are also retained for each beat. At the decoder, the inverse wavelet transform is computed from the reconstructed wavelet transform coefficients. The original amplitude and period of each beat are then recovered. The simulation results show that the performance of the proposed compression algorithm is quite satisfactory and achieves significant improvement in comparison with some recent techniques.	14189623
181	68a13b8d9105f97643249700dee20ea90c4e70e4	Non-Uniformly Tiled CMOS Image Sensors for Efficient On-Chip Image Compression	We present a complementary metal-oxide semiconductor (CMOS) image sensor with non-uniform pixel placement that enables a highly efficient calculation of the discrete cosine transform (DCT), which is the most mathematically intensive step of an image compression algorithm. This technique is based on the arithmetic Fourier transform (AFT), which has been shown to be five times more computationally efficient than DCT derivation methods commonly used. In this paper, the focus is on the basic theory and algorithm as well as the sensitivity of the method to image sensor fixed pattern noise (FPN). The architecture and circuits have been implemented in a conventional CMOS process. The method has been demonstrated in the current prototype and results that enable an assessment of the sensitivity to FPN have been obtained.	32322798
182	2e922e3bb4241c413c138ab4fe1ba37fc6af3583	An efficient minimum area spacing algorithm for noise reduction	With high clock frequencies, faster transistor rise/fall time, long signal wires, the use of wider wires and Cu material interconnects, the decreased spacing between adjacent wires, and the increased aspect ratio, the crosstalk noise is becoming an important design metric in digital circuits. For a risk-free layout solution of a chip, capacitive and inductive noises should be considered at various routing process stages. A formulation and efficient solution for the min-area spacing problem to satisfy maximum reliability in multiple coupled nets is provided. The noise model used can handle different wire widths, different spacing among wires, and different wire lengths. Experimental results show that the proposed framework redistributes the spacing among neighboring wires to achieve maximum reliability through the minimization of the maximum crosstalk noise in nets.	39276564
183	c374ba2da0ad37741f7b2977d5fa2fcc3b6a2def	An Incremental Boundary Element Method for the Variation-Aware Library-Building Procedure of Capacitance Extraction	The variation of process parameters makes the number of geometry patterns in capacitance extraction increase for magnitudes, which brings a heavy burden to the library-building procedure. An incremental BEM solver is proposed for the variation-aware library-building. This method reuses the coefficient matrix and solution of the original pattern for the sequent computations for varied patterns. Numerical results show the proposed method is five times faster than the method just repeats the computation for all patterns, while preserving high accuracy	17269556
184	c97f5878c4f2f630db0bff93e563c7de6a2da896	Artificial invariant subspace with potential functions for humanoid robot balancing	Existing trajectory planning based locomotion algorithms lack the analytic tools to fully comprehend energy based movements that would allow for full stability and mobility. Such drawbacks make humanoid robots' locomotion sensitive to external disturbances and compromise robots' agility in unstructured environment. In this work, we specifically focus on the push recovery problem for humanoid robots. We propose an approach to design a nonlinear controller that is robust to external disturbances. It allows the state of the rigid body dynamics to asymptotically converge to the subspace that meet the criteria of balancing, based on the properties of artificial invariant subspace and potential functions. Our algorithm is completely adaptive in real time without requiring trajectory planning in advance. We demonstrate the robustness of the proposed algorithm base on extensive push recovery experiments on the DARWIN-OP robot platform on flat terrains.	12076496
185	ea6e2f2f0012d7a1a98df6efc2c60f1f96ae8650	Challenges in cloud based ingest and encoding for high quality streaming media	The Netflix ingest and encoding pipeline is a cloud-based platform that generates video encodes for the Netflix streaming service. Due to the large throughput of the system, automated video quality assessment of the source videos and the generated encodes is essential in ensuring the quality of experience of viewers. This paper discusses the motivations for integrating video quality assessment in the production pipeline, outlines currently deployed solutions and presents the technical challenges in improving the system.	14006472
186	b990d02f0e5cc5defc680e21684c1b4526f115b1	Object tracking via online metric learning	By considering visual tracking as a similarity matching problem, we propose a self-supervised tracking method that incorporates adaptive metric learning and semi-supervised learning into the framework of object tracking. For object representation, the spatial-pyramid structure is applied by fusing both the shape and texture cues as descriptors. A metric learner is adaptively trained online to best distinguish the foreground object and background, and a new bi-linear graph is defined accordingly to propagate the label of each sample. Then high-confident samples are collected to self-update the model to handle large-scale issue. Experiments on the benchmark dataset and comparisons with the state-of-the-art methods validate the advantages of our algorithm.	2872286
187	c5d853dfc39400292a43cee8f5d8fd4fd49a65c2	Automatic Segmentation of Fuzzy Laser Lines with Sub-Pixel Accuracy from the Uneven Background During Robotic Arc Welding	Robust and automatic segmentation of the reflected laser lines from the arc light modified background is prerequisite for the subsequent measurement of the weld pool shape which is of great importance for monitoring robotic arc welding. In this paper, the two dimensional intensity distribution caused by the arc light in the captured image is modeled. Based on the model, we propose an efficient and effective method that comprises three parts: (1), spline enhancement to achieve sub-pixel accuracy, (2), a gradient detection filter to eliminate the uneven background, (3), an effective threshold selection method. Experimental results verified that the proposed method is significantly superior to other state of art methods in segmentation accuracy.	117584189
188	dcf30b0c2a6ab3533c7b125d1128d3cf447e6f36	Performance of linear reduced-rank multistage receivers for DS-CDMA in frequency-selective fading channels	The performance of a set of linear reduced-rank multistage filter banks is studied in the context of multiuser detection for direct-sequence (DS) code-division multiple-access (CDMA) systems. The set of filter banks under consideration is comprised of the minimum mean-square error (MMSE), the minimum output energy (MOE), the best linear unbiased estimator (BLUE), and the maximum-likelihood (ML) detector. Based on a common framework for the multistage implementations of the aforementioned filter banks, the signal-to-interference plus noise ratios (SINRs) and bit-error rates (BERs) of these reduced-rank filter banks are studied for multipath Rayleigh-fading channels. A generic BER formula is provided for coherent detection and noncoherent differential detection schemes constructed under this common framework. Analysis shows that all of these performance measures are characterized by a kernel matrix K/sub mmse/ whose trace forms the output SINR of the MMSE filter bank. Through investigating the recursive structure of K/sub mmse/, the output SINRs are proven to be monotonically increasing with the number of stages and upper-bounded by a number equal to the paths of the desired user's channel. The condition for asymptotically achieving this upper bound is also provided, which leads to the notion of effective user capacity of linear reduced-rank multiuser detection as well as serves as a test for the existence of a BER floor for coherent detection. In addition, the channel mismatch due to differential detection is also shown to yield a BER floor for noncoherent detection. Based on this analysis, a simple yet effective rule for choosing the number of stages is provided for both coherent and noncoherent linear multistage multiuser detection.	14657245
189	97e1a7f2738636ebb7a5fad08b0547ccb17d16d4	The cost effective structure for designing hybrid cloud based enterprise E-learning platform	The total initial cost of enterprise learning management system is very high on the infrastructure and software applications, so that enterprises start to adopt cloud computing to reduce expenditure on infrastructure, software and IT human resource. The paper provides a cost effective structure of hybrid cloud architecture that has been implemented the multi-tenant model for enterprise to support customization sharing among different virtualized applications in a tenant area. The schema-sharing and multi-tenant data storage architecture also supports the learning content delivery. The important basis for the design method of software development shall embed with the cost effective structure, such as using multithreads to compute background processing and unzip the content files to reduce brand width usage. Even the file sizes of learning content shall be zipped to the less small size and duplicate to different servers for cutting down the traffic flow of brand width. The detailed calculation of the all I/O computer processing and brand width become the crucial implementation way.	18184738
190	7f0cdefc70f18880d87c6a0cd055a34711719f85	IBM's LVCSR system for transcription of broadcast news used in the 1997 hub4 english evaluation	This paper describes IBM’s large vocabulary continuous speech recognition (LVCSR) system used in the 1997 Hub4 English evaluation. It focusses on extensions and improvements to the system used in the 1996 evaluation. The recognizer uses an additional 35 hours of training data over the one used in the 1996 Hub4 evaluation [8]. It includes a number of new features: optimal feature space for acoustic modeling (in training and/or testing), filler-word modeling, Bayesian Information Criterion (BIC) based segmentation and segment clustering, an improved implementation of iterative MLLR, variance adaptation, and 4-gram language models. Results using the 1996 and 1997 DARPA Hub4 evaluation data sets are presented.	11764647
191	b0d9df610989ae524929adea00a05966c08671c7	Optimal joint source-channel bit allocation for MPEG-4 fine granularity scalable video over OFDM system	In this paper, we propose an optimal bit allocation method for MPEG-4 fine granularity scalable (FGS) video over OFDM transmission. In the proposed method, we consider the joint optimal bit allocation of source and forward error correction (Reed-Solomon) codes of different rates over OFDM. Our simulation results show that our proposed approach achieves significant PSNR gain over the existing approach without channel error protection when the input and the output data rates are fixed.	29658648
192	398441c0dd86727579f15d601a0378f3ef132aec	A metadata model for online laboratories	Making online laboratories available to the wider public requires them to be retrievable and reusable. To this end, we define a metadata set providing all required information in a machine readable form. This article presents the metadata set currently under discussion by the Global Online Lab Consortium (GOLC) as well as the issues of defining widely acceptable controlled vocabularies to describe the scientific field of remote experimentation.	43829422
193	c72a44f3692c4124066939df48e0e0af6f3c3957	Shot type characterization in 2D and 3D video content	Due to the enormous increase of video and image content on the web in the last decades, automatic video annotation became a necessity. The successful annotation of video and image content facilitate a successful indexing and retrieval in search databases. In this work we study a variety of possible shot type characterizations that can be assigned in a single video frame or still image. Possible ways to propagate these characterizations to a video segment (or to an entire shot) are also discussed. A method for the detection of Over-the-Shoulder shots in 3D (stereo) video is also proposed.	2416561
