	doc_id	corpus_id	title	abstract	venue	n_citations	log_citations
167	15224496	15224496	Towards coordination in human robot interaction by adaptation of robot's cost function	In this work, we propose a method to adapt the robot's cost function, so that the human's control objective can be achieved with the help of the robot. We first employ game theory for linear systems and formulate the problem under study as a two agent game. Then, we solve the problem of unknown human's cost function by developing an estimation method based on the measured interaction force. In particular, the human's target position and control gain are estimated, respectively. At last, the estimated cost function is used as the robot's cost function to generate the robot control. Eventually, human robot coordination is achieved which indicates that the robot is able to interact with the human according to the human's control objective. Rigorous analysis and simulation studies are conducted to show the validity of the proposed method.	2016 International Conference on Advanced Robotics and Mechatronics (ICARM)	2	0.6930000185966492
168	155692200	155692200	Gaming can be sustainable too! Using Social Representation Theory to examine the moderating effects of tourism diversification on residents' tax paying behavior	Tourism authorities in the Las Vegas region have suggested the diversification of the tourism industry as a strategy to improve the vitality of rural communities outside of the metropolitan area. The present study uses Social Representation Theory as the conceptual basis to test the moderating effects of the various types of proposed tourism development on residents' willingness to pay higher taxes to support such development. A survey of 301 residents in Las Vegas rural communities examined how the factors of economic dependence on tourism, community attachment, and ecocentric attitude towards tourism influence residents' perceptions of tourism's impacts. A higher economic dependence on tourism and higher levels of community attachment led to more favorable perceptions of tourism's economic and social impacts. The economic impacts, in turn, resulted in a willingness to pay higher taxes, irrespective of the type of tourism development proposed by the Las Vegas authorities. The results suggest that rural communities reinforce a hegemonic social representation of tourism in order to characterize the ethos of capitalist urbanism that pervades the economic development discourse. The residents' social construction of tourism has important implications for tourism planners in the region and suggests the adoption of an inclusive tourism diversification strategy that leverages both gaming and alternative tourism.		23	3.134999990463257
169	138032544	138032544	Development of air plasma thermal spray coating for thermal barrier coating and oxidation resistance applications on Ni base super alloys	Aerospace gas turbine engines are now designed such that the heat resistant super alloys operate at temperature very close to their melting, so current strategies for performance improvement are centered on thermal barrier coatings. Lower thermal conductivities lead to temperature reductions at the substrate/bond coat interface which slows the rate of the thermally induced failure mechanisms. Alternatively, lower thermal conductivity TBC layers might allow designers to reduce the TBC thickness there by decreasing the significant centrifugal load that the mass of the TBC imposes on the rotating turbine engine components. One approach to improve TBC system is to optimize the pore morphologies to reduce the thermal conductivity while still retaining high in plane compliance. The second approach to improve TBC system performance is to optimize the surface microstructure, surface densification, phase structures mechanical characteristic, chemical structure, and thermo physical properties.		2	0.6930000185966492
170	132939688	132939688	Trees in Towns and Cities. A History of British Urban Arboriculture	"For a volume such as this, it would be hard to find a more appropriate author than Mark Johnston. He has a wealth of experience and a proven record of publications in the field. Indeed, Mark is an internationally renowned arboriculturist and combines a passion for trees with sound understanding of British social and cultural history. Furthermore, with the appetite whetted, the book does not disappoint. Most studies of garden and landscape history have been concerned with those belonging to the rich and powerful in cities and in towns. However, this book takes a wider sweep as it focuses especially on working people and their treescapes. The information provided with the book states that this is the first book on the history of trees in Britain's towns and cities and the people who have planted and cared for them. Furthermore, it is a highly readable account of the trees in our urban landscapes from the Romans to the present day, including public parks, private gardens, streets, cemeteries and many other open spaces. It is explained that the various threats to these trees over the centuries are described and these include as pollution damage during the Industrial Revolution, and for example, the impacts of diseases such as the ravages of Dutch Elm Disease. Current pests and diseases are not covered but that would need a completely different book! The various governmental initiatives over the years are examined along with the contributions of civic and amenity societies. Mark's historical account is much more than a catalogue of significant events in the history of urban trees, but provides a deeper, more thorough analysis. He does this by exploring fundamental issues such as the ownership of urban treed landscapes, and investigating why they were created, and who had access to them. Finally, the book concludes with the fascinating stories of how trees have contributed to efforts to improve urban conditions through various ""visions of the urban green"" such as the model villages, garden cities, garden suburbs and the new towns. The book is an essential and enjoyable read for all those interested in urban trees, and especially those within the arboricultural industry. Indeed the introductory chapter that provides an overview of the development of professional arboriculture should be a ""must read"" for all entering the profession. I hope that this much needed addition to the literature will also find an audience beyond the immediate profession for a wider public perhaps but especially for planners, architects and landscape architects."		9	2.197000026702881
171	163184433	163184433	Tant qu'il y aura des profanes dans la gestion des risques littoraux. Le cas de l'erosion marine a Lacanau	Cet article part du constat selon lequel les pratiques et les discours actuels en matiere de gestion des risques littoraux relevent encore prioritairement de modes de gestion fondes sur les savoirs experts Il interroge alors la validite du modele du deficit qui sous tend cette approche et qui presuppose, en l'absence d'une information et d'une communication officielles idoines, un public peu averti et peu rationnel face aux risques. Issu d'une enquete par questionnaire realisee durant l'ete 2013 sur les representations sociales liees a l'erosion marine a Lacanau en Aquitaine, il demontre d'une part que ce deficit suppose en connaissances scientifiques n'est pas verifie a l'echelle locale et d'autre part qu'une sensibilite et une reflexivite au sujet de l'erosion et des enjeux afferents existent au dela des seules actions institutionnelles d'information et de sensibilisation. La conclusion revient sur quelques implications pratiques et politiques de ces resultats pour la gestion des risques littoraux.		10	2.302999973297119
172	15522840	15522840	Integrated watershed management: evolution, development and emerging trends	Watershed management is an ever evolving practice involving the management of land, water, biota, and other resources in a defined area for ecological, social, and economic purposes. In this paper, we explore the following questions: How has watershed management evolved? What new tools are available and how can they be integrated into sustainable watershed management? To address these questions, we discuss the process of developing integrated watershed management strategies for sustainable management through the incorporation of adaptive management techniques and traditional ecological knowledge. We address the numerous benefits from integration across disciplines and jurisdictional boundaries, as well as the incorporation of technological advancements, such as remote sensing, GIS, big data, and multi level social ecological systems analysis, into watershed management strategies. We use three case studies from China, Europe, and Canada to review the success and failure of integrated watershed management in addressing different ecological, social, and economic dilemmas in geographically diverse locations. Although progress has been made in watershed management strategies, there are still numerous issues impeding successful management outcomes; many of which can be remedied through holistic management approaches, incorporation of cutting edge science and technology, and cross jurisdictional coordination. We conclude by highlighting that future watershed management will need to account for climate change impacts by employing technological advancements and holistic, cross disciplinary approaches to ensure watersheds continue to serve their ecological, social, and economic functions. We present three case studies in this paper as a valuable resource for scientists, resource managers, government agencies, and other stakeholders aiming to improve integrated watershed management strategies and more efficiently and successfully achieve ecological and socio economic management objectives.	Journal of Forestry Research	67	4.204999923706055
173	14485321	14485321	Typical and atypical hierarchical routing protocols for WSNs A review	Wireless Sensor Networks (WSNs) have emerged as the most preferable network for many applications which require pervasive computing. All such applications and environments need energy efficient routing. This has led to the evolution of hierarchical routing which has attracted many professionals towards this field for research and development. Hierarchical routing is energy efficient and useful in several situations. It can be basically categorized in two types. First one is typical hierarchical routing protocols and second one is atypical hierarchical routing protocols. However, there are no such significant differences between both of them because atypical protocols are just a subset of typical hierarchical routing protocols. There are various survey papers which focus on typical routing protocols and very few papers which cover especially atypical routing protocols. There is no such paper which covers both categories collectively which can ease users to compare them for the best suitability. This survey aims to fulfill the same requirement and covers some renowned protocols from both categories.	2016 International Conference on Computing, Communication and Automation (ICCCA)	2	0.6930000185966492
174	20671560	20671560	miR 411 5p inhibits proliferation and metastasis of breast cancer cell via targeting GRB2.	miR 411 5p (previously called miR 411) is severely involved in human diseases, however, the relationship between miR 411 5p and breast cancer has not been investigated thoroughly. Here, we found that the expression of miR 411 5p was downregulated in breast cancer tissues compared with their matched adjacent non neoplastic tissues. In addition, the expression of miR 411 5p was also lower in breast cancer cell lines in contrast with MCF 10A. Moreover, we investigated the target and mechanism of miR 411 5p in breast cancer using mimic and inhibitor, and demonstrated the involvement of GRB2 and Ras activation. Ectopic expression of miR 411 5p suppressed the breast cancer cell proliferation, migration and invasion while low expression of miR 411 5p exhibited the opposite effect. Furthermore, GRB2 was demonstrated to be significantly overexpressed in breast cancer tissues compared with normal tissues, and low expression of GRB2 had a longer overall survival compared with high expression of GRB2 in breast cancer. In general, our study shed light on the miR 411 5p related mechanism in the progression of breast cancer and, miR 411 5p/GRB2/Ras axis is potential to be molecular target for breast cancer therapy.	Biochemical and biophysical research communications	42	3.73799991607666
175	147965410	147965410	What is the state of play?			1	0.0
176	146438173	146438173	Does Your Company Have the Right Logo? How and Why Circular and Angular Logo Shapes Influence Brand Attribute Judgments	Five experiments document that the mere circularity and angularity of a brand logo is powerful enough to affect perceptions of the attributes of a product or company. It is theorized and shown that circular versus angular logo shapes activate softness and hardness associations, respectively, and these concepts subsequently influence product/company attribute judgments through a resource demanding imagery generation process that utilizes the visuospatial sketchpad component of working memory. There are no logo shape effects on attribute judgments when the visuospatial sketchpad component of working memory is constrained by irrelevant visual imagery, when people have a lower disposition to generate imagery when processing product information, and when the headline of the ad highlights a product attribute that differs from the inference drawn from the logo shape. Further, there are shape effects even when the shape is incidentally exposed beforehand using a priming technique rather than being a part of the logo itself, demonstrating the generalizability of our findings. When taken together, the results have implications for working memory, consumer imagery, and visual marketing.		106	4.663000106811523
177	132575809	132575809	Inclusive globalization: unpacking China's Belt and Road Initiative	ABSTRACT China's Belt and Road Initiative (BRI) is a call for an open and inclusive (mutually beneficial) model of cooperative economic, political and cultural exchange (globalization) that draws on the deep seated meanings of the ancient Silk Roads. While it reflects China's rise as a global power, and its industrial redeployment, increased outward investment and need to diversify energy sources and routes, the BRI involves the establishment of a framework for open cooperation and new multilateral financial instruments designed to lay the infrastructural and industrial foundations to secure and solidify China's relations with countries along the Silk Roads and to extend the march of modernization and poverty reduction to emerging countries.		199	5.293000221252441
178	14818318	14818318	Development of High Availability ATCA/PCIe Data Acquisition Instrumentation	"Latest Fusion energy experiments envisage a quasi continuous operation regime. In consequence, the largest experimental devices, currently in development, specify high availability (HA) requirements for the whole plant infrastructure. Highly available systems operate seamlessly in the case of component failure, ensuring safety of equipment, people, environment and investment. Control and Data Acquisition (C&DA) systems for Fusion diagnostics are considered mission critical and require high degrees of availability. IPFN developed a C&DA system for fast control of advanced Fusion devices, targeting HA. The hardware platform is based on in house developed Advanced Telecommunication Computing Architecture (ATCA) instrumentation modules digitizing and data switch blades using PCI Express (PCIe) over the ATCA backplane Fabric Channel Interface, connecting to an external PCIe host computer. At the hardware management level, the system architecture takes advantage of ATCA's HA characteristics, such as its redundant hardware components, redundant backplane topologies and Field Replaceable Unit (FRU) ""Hot Swap"" At the software level, PCIe supports ""Hot Plug"" graceful device insertion and removal. The implementation of PCIe Hot Plug for the ATCA form factor is one of the major tasks involved and a solution for such implementation was also developed. The paper describes how IPFN C&DA system can be setup to take advantage of both ATCA and PCIe features to perform with the desired degree of availability, by implementing fail over mechanisms based on the use of redundancy, thus being suitable for advanced C&DA systems in Fusion."	IEEE Transactions on Nuclear Science	1	0.0
179	88515597	88515597	A Theoretical Framework for Calibration in Computer Models: Parametrization, Estimation and Convergence Properties	Calibration parameters in deterministic computer experiments are those attributes that cannot be measured or available in physical experiments. Kennedy and O'Hagan \cite{kennedy2001bayesian} suggested an approach to estimate them by using data from physical experiments and computer simulations. A theoretical framework is given which allows us to study the issues of parameter identifiability and estimation. We define the $L_2$ consistency for calibration as a justification for calibration methods. It is shown that a simplified version of the original KO method leads to asymptotically $L_2$ inconsistent calibration. This $L_2$ inconsistency can be remedied by modifying the original estimation procedure. A novel calibration method, called the $L_2$ calibration, is proposed and proven to be $L_2$ consistent and enjoys optimal convergence rate. A numerical example and some mathematical analysis are used to illustrate the source of the $L_2$ inconsistency problem.	SIAM/ASA J. Uncertain. Quantification	40	3.688999891281128
180	196102285	196102285	Mining Moving Object Gathering Pattern Method Via Spatio Temporal Graph			4	1.3860000371932983
181	18833840	18833840	A Multi Disciplinary Framework for Continuous Biomedical Monitoring Using Low Power Passive RFID Based Wireless Wearable Sensors	We have applied passive Radio Frequency Identification (RFID) typically used for inventory management, to implement a novel knit fabric strain gauge assembly using conductive thread. As the fabric antenna is stretched, the strength of the received signal varies, yielding potential for wearable, wireless, powerless smart garment devices based on small and inexpensive passive RFID technology. Knit fabric sensors and other RFID biosensors can enable comfortable, continuous monitoring of biofeedback, but requires an integrated framework consisting of antenna modeling and fabrication, signal processing and machine learning on the noisy wireless signal, secure HIPAA compliant data storage, visualization and human factors, and integration with existing medical devices and electronic health records (EHR) systems. We present a multidisciplinary, end to end framework to study, model, develop, and deploy RFID based biosensors.	2016 IEEE International Conference on Smart Computing (SMARTCOMP)	17	2.8329999446868896
182	41391555	41391555	Efficient Acoustic Modeling Method for Unsupervised Speech Recognition using Multi Task Deep Neural Network	This paper proposes a method of acoustic modeling for zero resourced languages speech recognition under mismatch conditions. In those languages, very limited or no transcribed speech is available for traditional monolingual speech recognition. Conventional methods such as IPA based universal acoustic modeling has been proved to be effective under matched acoustic conditions (similar speaking styles, adjacent languages, etc. while usually poorly preformed when mismatch occurs. Since mismatch problems between languages often appears, in this paper, unsupervised acoustic modeling via cross lingual knowledge sharing has thus been proposed: first, initial acoustic models (AM) for a target zero resourced language are trained using Multi Task Deep Neural Networks (MDNN) different languages' speech mapped to the phonemes of the target language (mapped data) is jointly trained together with the same data transcribed language specifically and respectively (specific data) then, automatically transcribed target language data is used in the iterative process to train new AMs, with various auxiliary tasks. Experiment on 100 hour Japanese speech without transcripts achieved a character error rate (CER) of 57.21% 19.32% absolute improvement compared to baseline (IPA based universal acoustic modeling)		2	0.6930000185966492
183	113881672	113881672	People and their smartphones mapping mobile interaction in the modern connected world	Purpose The purpose of this paper is to investigate how a balanced study group consisting of 152 participants interact with, operate, customize, and control their smartphone applications. Design/methodology/approach This work uses a qualitative research methodology involving an online user study questionnaire, supported by e mailed user screenshots and online conversations. Findings In terms of smartphone age, 72 per cent of the participants' smartphones were less than two years old. This high level of churn rate was anticipated and will please retailers and marketers alike. This study found that the majority of smartphone users regularly arrange their app icons and that their categorization principle was based primarily on application associated functionality and frequency of use. This group of users seemed less concerned about the risks of privacy and security, and even when they had lost or had their smartphone stolen, few (5.2 per cent) had suffered from fraud, in contrast to the general perception of risk. Originality/value This is one of the few studies to have investigated the area of smartphone use from the users' perspective, leading to important insights into application user behaviour and icon arrangement, and as well as alternative possible implications for launcher design.		4	1.3860000371932983
184	8161455	8161455	Fabrication of Efficient Formamidinium Tin Iodide Perovskite Solar Cells through SnF2 Pyrazine Complex.	To fabricate efficient formamidinium tin iodide (FASnI3) perovskite solar cells (PSCs) it is essential to deposit uniform and dense perovskite layers and reduce Sn(4+ content. Here we used solvent engineering and nonsolvent dripping process with SnF2 as an inhibitor of Sn(4+ However, excess SnF2 induces phase separation on the surface of the perovskite film. In this work, we report the homogeneous dispersion of SnF2 via the formation of the SnF2 pyrazine complex. Consequently, we fabricated FASnI3 PSCs with high reproducibility, achieving a high power conversion efficiency of 4.8% Furthermore, the encapsulated device showed a stable performance for over 100 days, maintaining 98% of its initial efficiency.	Journal of the American Chemical Society	400	5.991000175476074
185	18976303	18976303	A State Aware Model and Architecture for the Monitoring and Enforcement of Electronic Contracts	Internet, Cloud, and IoT (Internet of Things) based business relationships involve electronic interactions that are normally regulated using Service Level Agreements (SLAs) and contracts that specify the rights, obligations, and prohibitions of the entities involved in the interactions. After a contract has been negotiated and agreed, all parties will need assurances that the service interactions comply with the clauses of the agreements between the parties, and that any violations are detected, prevented, and their causes identified. Because of the dynamic nature of emerging IoT and Cloud based relationships, there is a need for automated support for the monitoring and enforcement of service agreement policies. This paper develops a novel model for representing contract clauses using business rules that is specifically designed for contract compliance checking and enforcement. We identify what events need to be generated and captured from the underlying messaging middleware, and describe key design issues for a state aware contract monitoring and enforcement service.	2016 IEEE 18th Conference on Business Informatics (CBI)	6	1.7920000553131104
186	60724588	60724588	Mathematics education and language diversity the 21st ICMI study	Introduction. Challenges and opportunities for second language learners in undergraduate mathematics. Mathematics in the hands of deaf learners and blind learners: visual gestural somatic means of doing and expressing. Challenging deficit perspectives: student agency in multilingual mathematics classrooms. Language diversity in mathematics teacher education: challenges across three countries. Impact of differing grammatical structures in mathematics teaching and learning. Addressing multi language diversity in mathematics teacher education programs. Language diversity and new media: issues of multimodality and performance. Making use of multiple (non shared) first languages: state and need of research and development in the European language context. Purposefully relating multilingual registers building theory and teaching strategies for bilingual learners based on an integration of three traditions. Trends in mathematics education in multilingual contexts for indigenous population: experiences from Latin America. Tensions in teaching mathematics in contexts of language diversity. Research rationalities and the construction of the deficient multilingual mathematics learner. Language diversity in research and its consequences. Using ICTs to facilitate multilingual mathematics teaching and learning. Mathematics teaching, language policy and the political role of language: perspectives from around the world. Reflections. Index.		43	3.760999917984009
187	148547700	148547700	Examining Culture's Impact on the Learning Behaviors of International Students from Confucius Culture Studying in Western Online Learning Context.	"Due to the rapid development of Information Communication Technology (ICT) and increased competitions worldwide, more and more education institutions are making efforts to globalize their student recruitment strategies and to develop online distance education programs. The direct outcomes include continued growth of international student population in countries such as U.S. U.K. Australia, and Canada (Choudaha Chang, 2012) and the fast growing of online distance learning (ODL) market. This international education development trend has posed great challenges to educators working with international students.The need to examine how culture impacts ODL is well documented in the literature (Mclsaac Gunawardena, 1996; Moore, 1994; PhuongMai, Terlouw, Pilot, 2005; Pincas, 2001; Rogers, Graham, Mayes, 2007; Tan, 2009; Wong, 2007) Overlooking the critical role culture plays in online learning will lead to ""detrimental educational and psychological consequences"" (Chen Bennett, 2012, p. 677) and students will experience feelings of isolation, frustration, alienation, helpless, upset, anxious, or depressed (Chen Bennett, 2012) Szilagyi (2013) further indicates, ""the deeper cultural layers that affect their [students' learning process, such as communicative attitudes in class, relationship with the instructor and classmates remain tacit"" (p. 594).The purpose of this study, therefore, is to explore culture's impact on student sojourners' learning behaviors in Western online learning context. In this study, culture is defined as a set of beliefs and values shared by a group of individuals that guide each group member's behaviors (Bennett, 1993) People travelling to different cultures for a short period of time and then return home are considered as sojourners (Berry, Kim, Minde, Mok, 1987) As four of the eight top origin countries are influenced by Confucius culture and the major learning destination countries represent Western culture (Choudaha Chang, 2012) this study is specifically designed to examine culture's impact on the learning behaviors of student sojourners from Confucius culture studying in Western online learning context.RESEARCH METHODResearch question decides research method. Document analysis was employed in this study and peer reviewed journal articles were analyzed as primary research data. Focusing on understanding Confucius culture and its impact on online learning behaviors, we began our search by exploring popular education research databases, including ProQuest database, EBSCO, and ERIC. The following key words were used to collect useful research articles: culture, Confucius culture, online learning, e learning, and distance education. The search results were carefully examined and only those that treated culture and online learning as the main focus of the study were included in the next stage analysis. At the second phase of data collection, only those research studies studying Confucius culture and its impact on student sojourners' learning in ODL environment dominated by Western cultures were included. The reference lists of the articles collected through the second phase of data collection were examined as well to identify more related research studies. Our keyword search yielded 86 articles from the above databases and majority utilized qualitative research methods (i.e. interview, document anlaysis, etc.""Keywords in context"" technique was employed in data analysis (Onwuegbuzie, Leech Collins, 2012) This technique is useful when studying research literature because context matters. In our data collection process, it was noticed that culture means different things in different contexts. Unless the surrounding words are examined to understand in which context the published study is situated, it is difficult to find appropriate research studies to include in final data analysis. In other words, linking keywords used by the author to the surrounding words and the context, one can truly understand the underlying meaning the author wants to convey to the readers."		30	3.4010000228881836
188	62970777	62970777	Assorted Load Balancing Algorithms in Cloud Computing: A Survey	The hidden meaning of Cloud Computing is entering or storing or sharing the data on the internet. In accustomed scheme, cloud computing is spreading and growing day by day and become most important factor in industries both government or private industries. An extreme concern in cloud computing paradigm is proper load balancing over the attainable resources. Assorted Load balancing algorithm and mechanism has been developed to make efficient utilization of attainable resources and improve the overall performance. In this paper our aim is to explore assorted algorithms to find out the solution of load balancing in cloud computing and after that compare them on various parameter Also discuss the merit and demerits of the algorithms.		12	2.484999895095825
189	212497949	212497949	ENHANCING SALES PERFORMANCE THROUGH CUSTOMER KNOWLEDGE MANAGEMENT	In the competitive environments of service businesses, the leading organizations attempt to utilize their intangible capital in order to improve their sale performance. Among different determinants of sale performance, this paper is to investigate the effects of customer knowledge management. For this purpose, the simultaneous effects of three dimensions of customer knowledge (knowledge for, about and from customer) on the criteria of sale performance have been investigated. The research method is descriptive and correlational. The population of the research consists of 875 managers and employees of a private bank in Iran. A sample of 270 subjects was selected using random sampling. Data collection tool is a standard questionnaire that was used for the survey. Data analysis has been done through path analysis. The results show that all studied aspects of customer knowledge have positive and significant effects on the International Journal of Economics, Commerce and Management, United Kingdom Licensed under Creative Common Page 747 sale performance of the bank. This shows the importance of customer knowledge management in banking industry. Finally, according to research findings, some suggestions are presented to enhance sale performance of distribution corporations.		1	0.0
190	59437684	59437684	Using Songs in Teaching Oral Skills to Young Learners: Teachers' Views and Attitudes	The major aim of this descriptive research study was to explore the views and attitudes of English as a Foreign Language (EFL) teachers in Saudi Arabia about using songs when Teaching English to Young Learner (TEYL) oral skills (listening and speaking) specifically. The opinions of English language teachers in primary school in Jeddah (n=89) were collected through the use of one instrument which is questionnaire. The data were generated using the IBM SPSS Statistics 22(r) program. The results demonstrated that most of the teachers surveyed realize the pedagogical value of using songs when teaching English oral skills to Young Learner (YL) however, they do not use songs because of their religious and cultural beliefs. Therefore, it is suggested that teachers should be provided with chants that are free of musical instruments to avoid any controversies with cultural or religious beliefs. The development of a website that contains educational songs and is designed specifically to suit Saudi EFL teachers' needs is strongly recommended.		11	2.3980000019073486
191	147184473	147184473	Applying questioning or reading strategy to review technology enhanced coedited notes of elementary school students	ABSTRACT The authors examined whether applying questioning review better enhances elementary level students' learning from technology enhanced coediting based note taking than does traditional reading review. A nonequivalent comparison group quasi experimental design was implemented and replicated on four independent units. Two sixth grade elementary classes (66 students) participated in this study and were arranged into coediting notes with questioning review and coediting notes with reading review conditions respectively. The comparisons of student notes and achievement tests do not reveal that the questioning review group achieves better performance than does the reading review group. Considerations associated with technology enhanced coediting notes and questions are discussed based on the results.		6	1.7920000553131104
192	124912967	124912967	A multiscale SPH method for simulating transient viscoelastic flows using bead spring chain model	Abstract In this article, a multiscale smoothed particle hydrodynamics (SPH) method is proposed to simulate transient viscoelastic flows by using a bead spring chain description of polymer molecule. This methodology couples macroscopic conservation equations for mass and momentum with a stochastic differential equation for bead spring chain dynamics, which can be solved by a three step semi implicit algorithm to obtain the polymeric stress. Accordingly, a closed form constitutive equation is not required. The multiscale SPH method is firstly verified by the plane Couette flow with Hookean and finitely extendable non linear elastic (FENE) bead spring chain models with the number of beads M 2, which correspond to Hookean and FENE dumbbell models, respectively. Results for the velocity and shear stress are in excellent agreement with the available numerical and analytical solutions in literature. Then, the numerical method is extended to simulate the plane Couette flow and Poiseuille flow with FENE bead spring chain model with M 2. In particular, some molecular information of bead spring chain such as the molecular stretch, the orientation angle and the mean configuration thickness are displayed. The influence of the number of beads M on the evolutions of the molecular information is also analyzed in detail. It is demonstrated that the multiscale SPH method proposed here is a promising computational tool for the multiscale simulations of transient viscoelastic flows.		16	2.7730000019073486
193	125237194	125237194	Perspectival Realism and Incompatible Models	I discuss the prospects of perspectival realism for resolving the problem of incompatible models or theories in scientific practice. My diagnosis is that the perspectivist can secure the 'realism' in her position only by employing suitable relations between the models. It is such relations that do the work, not the general philosophical claim about the perspectival nature of knowledge claims. But appeal to such relations has also been the preferred strategy of scientific realist approaches to the problem. With respect to the problem of incompatible models, then, it is not clear that perspectivism has a clear advantage even though the issue was among the motivating problems for proposing this view. I suggest, however, that the required inter model relations (typically limit relations) embody a narrower notion of perspective, a notion that is explicitly part of the models themselves and that is essential in maintaining a realist view.		2	0.6930000185966492
194	138228602	138228602	Structural and morphological characterization of bacterial cellulose nano reinforcements prepared by mechanical route	"Abstract Bacterial cellulose (BC) is a very promising material due to its high purity, good mechanical properties and thermal stability. Bacterial cellulose nanofibers (BCNF) in dry form could be used as reinforcements in hydrophobic polymer matrices like polylactic acid (PLA) or polyhydroxyalkanoates for biomedical applications. In this work, BCNF were obtained by simple eco friendly mechanical treatments applied to BC pellicles, consisting in successive wet and dry mechanical disintegration steps or only wet mechanical disintegration followed by freeze drying. The defibrillation processes did not modify the allomorph composition of BC, characterized by the preponderance of Ia compared to Ib form, but determined an increase of crystallinity, from 81% to 84 85% Morphological investigations revealed that the pellicles were entirely disintegrated by the mechanical treatments. AFM Peak Force Quantitative Nanomechanical Mapping revealed unexpected detachment of small fibers from the BC ribbons at regular intervals, which was proved so far only for cellulose nanofibers from plants. PLA composites obtained with these BCNF showed higher modulus with almost 30% compared to the matrix. Dried BCNF prepared by these eco friendly approaches are good reinforcements for bionanocomposites for ""in vivo"" or ""ex vivo"" application, due to their high purity."		30	3.4010000228881836
195	132720092	132720092	Validation of GRACE based groundwater storage anomaly using in situ groundwater level measurements in India	Abstract In this study, we tried to validate groundwater storage (GWS) anomaly obtained from a combination of GRACE and land surface model based estimates, for the first time, with GWS anomaly obtained from a dense network of in situ groundwater observation wells within 12 major river basins in India. We used seasonal data from >15,000 groundwater observation wells between 2005 and 2013, distributed all over the country. Two recently released GRACE products, RL05 spherical harmonics (SH) and RL05 mascon (MS) products are used for comparison with in situ data. To our knowledge, this is the first study of comparing the performance of two independent GRACE products at a sub continental scale. Also for the first time, we have created a high resolution (0.1 0 x 0.1 0 map of specific yield for the entire country that was used for calculating GWS. Observed GWS anomalies have been computed using water level anomalies and specific yield information for the locale of individual observation wells that are up scaled to basin scale in order to compare with GRACE based estimates. In general GRACE based estimates match well (on the basis of the statistical analyses performed in the study) with observed estimates in most of the river basins. On comparing with observed GWS anomaly, GRACE SH estimates match well in terms of RMSE, while GRACE MS estimates show better association in terms of correlation, while the output of skewness, kurtosis, coefficient of variation (CV) and scatter analyses remain inconclusive for inter comparison between two GRACE estimates. We used a non parametric trend estimation approach, the Hodrick Prescott (HP) filter, to further assess the performance of the two GRACE estimates. GRACE MS estimates clearly outperform GRACE SH estimates for reproducing observed GWS anomaly trends with significantly >95% confidence level) strong association in 10 out of 12 basins for GRACE MS estimates, on the other hand, GRACE SH estimates show significantly >95% confidence level) strong association in 6 out of 12 basins. On the basis of the study output, we recommend using GRACE MS estimates for groundwater studies over the region and other regions of the globe with similar climatic, hydrogeologic or groundwater withdrawal conditions.		79	4.36899995803833
196	18058033	18058033	Beam search for learning a deep Convolutional Neural Network of 3D shapes	This paper addresses 3D shape recognition. Recent work typically represents a 3D shape as a set of binary variables corresponding to 3D voxels of a uniform 3D grid centered on the shape, and resorts to deep convolutional neural networks (CNNs) for modeling these binary variables. Robust learning of such CNNs is currently limited by the small datasets of 3D shapes available an order of magnitude smaller than other common datasets in computer vision. Related work typically deals with the small training datasets using a number of ad hoc, hand tuning strategies. To address this issue, we formulate CNN learning as a beam search aimed at identifying an optimal CNN architecture namely, the number of layers, nodes, and their connectivity in the network as well as estimating parameters of such an optimal CNN. Each state of the beam search corresponds to a candidate CNN. Two types of actions are defined to add new convolutional filters or new convolutional layers to a parent CNN, and thus transition to children states. The utility function of each action is efficiently computed by transferring parameter values of the parent CNN to its children, thereby enabling an efficient beam search. Our experimental evaluation on the 3D ModelNet dataset demonstrates that our model pursuit using the beam search yields a CNN with superior performance on 3D shape classification than the state of the art.	2016 23rd International Conference on Pattern Recognition (ICPR)	39	3.6640000343322754
197	9259846	9259846	Fast Algorithms for Fitting Active Appearance Models to Unconstrained Images	"Fitting algorithms for Active Appearance Models (AAMs) are usually considered to be robust but slow or fast but less able to generalize well to unseen variations. In this paper, we look into AAM fitting algorithms and make the following orthogonal contributions: We present a simple ""project out"" optimization framework that unifies and revises the most well known optimization problems and solutions in AAMs. Based on this framework, we describe robust simultaneous AAM fitting algorithms the complexity of which is not prohibitive for current systems. We then go on one step further and propose a new approximate project out AAM fitting algorithm which we coin Extended Project Out Inverse Compositional (E POIC) In contrast to current algorithms, E POIC is both efficient and robust. Next, we describe a part based AAM employing a translational motion model, which results in superior fitting and convergence properties. We also show that the proposed AAMs, when trained ""in the wild"" using SIFT descriptors, perform surprisingly well even for the case of unseen unconstrained images. Via a number of experiments on unconstrained human and animal face databases, we show that our combined contributions largely bridge the gap between exact and current approximate methods for AAM fitting and perform comparably with state of the art face alignment systems."	International Journal of Computer Vision	23	3.134999990463257
