	doc_id	corpus_id	title	abstract	authors	cited_by	references	year
152	5ac9e04cc4c4414288a73e7c1f54f4fc8461cf87	13123892.0	Randomized controlled study of mitomycin C/carboquone/5-fluorouracil/OK-432 (MQ-F-OK) therapy and mitomycin C/5-fluorouracil/doxorubicin (FAM) therapy against advanced liver cancer	We have previously reported that the combination of mitomycin C, carboquone, 5-fluorouracil and OK-432, including the intra-arterial administration of mitomycin C and carboquone (MQ-F-OK therapy), was effective in the treatment of advanced liver cancer. The Cooperative Study Group conducted a controlled study on MQ-F-OK therapy and the combination of mitomycin C, 5-fluorouracil and doxorubicin, including the intra-arterial administration of mitomycin C and doxorubicin (FAM therapy), against advanced liver cancer. Forty patients with advanced primary or secondary liver cancer were enrolled in this study and randomized into the MQ-F-OK group and the FAM group. Seventeen of the 21 cases in the MQ-F-OK group and 16 of the 19 cases in the FAM group were eligible for response evaluation in accordance with the criteria of the Japan Society for Cancer Therapy. There was no significant difference in the patient characteristics between the two groups. Three cases in the MQ-F-OK group and two in the FAM group showed partial response. There was, however, no significant difference in the response rates and the prolongation of life between the two groups. As for the side-effects, only anemia was observed more frequently in the FAM group than in the MQ-F-OK group. In conclusion, we could not preferentially recommend either MQ-F-OK therapy or FAM therapy for advanced liver cancer. The performance status of the patient was one of the most important factors in the treatment of advanced liver cancer because patients with poor performance status showed poorer results.	['1855321', '46883622', '48677323', '49622524', '49275068', '1799168', '48756957', '2373255', '1771412']	[]	['0a283df7b1ecfaf0ded86cee99d33e0745156514', 'b1204d192bbf1371715c55b7bc343e16e6655cea', '1c0fc4327987a30fd7fad76dd11756adbb55c5a9', '02b84d6bc6b3e287345e26af377114781097fae1', '5fec45c89152b19057c163070a7ef7aa96d9c767', 'b64e7e43f88e255fc64ffb608a78aed5717dbdb4', '199bfe50befaf8509b61b40c1d682c589edb47d1', '5ffd0fdfe6d5351678caae4fa77480c7018521e5', 'a4187cb7f0b3bd78e08508808f789a029ee1c192', 'd68ffb2eb98984009ea38d4211e69f73749e2a6e']	1989
153	b73d28ece5bde1e1df3cd120f6ec7d5aaee326c6	140605669.0	Cartographic images of Slovenia through time	The territory of Slovenia appears on Europe’s oldest maps. Slovenia’s location at the junction of different natural and geographical units and various political formations influenced its traffic and border situation. As a result, for many centuries the territory of Slovenia appeared inaccurately on maps and as part of foreign national units. With the development of cartographical skills and the recognition of cartography in our area in the 16th century and especially from the 17th century on, Slovene territory was depicted equally on maps of the times through the efforts of Slovene and foreign individuals. At first, maps of individual Slovene regions dominated, but from the middle of the 19th century there are more frequent depictions of the entire Slovene territory. Cartographical work thus also became a means of expressing national demands and hopes.	['105051330']	[]	[]	2007
154	db4a8b94939d79293fc26b509f7718d2d12cb89f	5533482.0	Epidural lysis of adhesions for failed back surgery and spinal stenosis: factors associated with treatment outcome.	"BACKGROUND
Failed back surgery syndrome (FBSS) is a challenging problem. One treatment advocated to treat FBSS is epidural lysis of adhesions (LOA). The results of studies examining LOA for FBSS have been mixed, but are limited because no study has ever sought to identify factors associated with outcomes.


METHODS
We performed this multicenter, retrospective study in 115 patients who underwent LOA for FBSS (n = 104) or spinal stenosis (n = 11) between 2004 and 2007. Twenty-seven demographic, clinical, and procedural variables were extracted from medical records and correlated with the outcome, defined as ≥50% pain relief lasting ≥1 month. Univariable analysis was performed, followed by multivariable logistic regression.


RESULTS
Overall, 48.7% (95% confidence interval [CI], 39.3%-58.1%) of patients experienced a positive outcome. In univariable analysis, those who had a positive outcome were older (mean age 64.1 years; 95% CI, 59.7-68.6 vs 57.2; 95% CI, 53.0-61.4 years; P = 0.02), while higher baseline numerical rating scale pain scores were associated with a negative outcome (mean 6.7 years; 95% CI, 6.0-7.3 vs 7.5; 95% CI, 6.9-8.0; P = 0.07). Use of hyaluronidase did not correlate with outcomes in univariable analysis (odds ratio [OR], 1.2; 95% CI, 0.6-2.5; P = 0.65). In multivariable analysis, age ≥81 years (OR, 7.8; 95% CI, 1.4-53.7), baseline numerical rating scale score ≤9 (OR, 4.4; 95% CI, 1.4-16.3, P = 0.02), and patients on or seeking disability or worker's compensation (OR, 4.4; 95% CI, 1.1-19.5, P = 0.04) were significantly more likely to experience a positive outcome.


CONCLUSIONS
Considering our modest success rate, selecting patients for epidural LOA based on demographic and clinical factors may help better select treatment candidates. Procedural factors such as the use of hyaluronidase that increase risks and costs did not improve outcomes, so further research is needed before these become standard practice."	['39692235', '2067820', '38167429', '31129911', '12650164', '8918911']	[]	['118f8e840ebc263d4fcabc010a6413d3a1d7c981', '469ad2b9866f2e629d5ef40b0fc18bf30bb9b4ca', '3b0a1380932814a2a02aabce63a9c8f089f4585b', '95896bd66f34a3469dd078727e1369244f293731', 'fc5cb4e126ee651cb46db2a646c6b2d4a732a850', '285138b0b2ac08a9155b37d47ca1de8d5e06d44a', '149bc748a36e218b09b2d45e9e0f5856351e57d5', 'eaac158688eb03201958ee336a44b5fa03ce9b14', 'e89c0060b3e527116dcb70a4d8b101faa97adb24', '3403874073778abeee5bcfd6f5401b7090fd92fb']	2014
155	fe9eaf8d23447c37e1f0cbfff753ada8b8c354af	26670419.0	Monitoring of polyomavirus BK replication and impact of preemptive immunosuppression reduction in renal-transplant recipients in China: a 5-year single-center analysis.	This provides the long-term patient/graft survival and outcome of BK viremia and BK virus allograft nephropathy (BKVAN) in renal transplant recipients in the setting of intensive monitoring and preemptive of reduction of immunosuppression. Quantitative BKV DNA PCR and urinary cytology surveillance were performed regularly after transplantation in 229 kidney recipients. Patients with BK viremia and BKVAN were treated with 30-50% reduction in doses of tacrolimus and/or mycophenolate mofetil and were monitored for BKV every 3-6 months. All the patients were followed for 5 years. Overall 5-year patient and graft survival were 95.6% and 92.1%, respectively, and independent of presence of decoy cells, BK viruria, viremia, or BKVAN. After reduction of immunosuppression, BK viremia (n = 38) resolved in 100% of patients, without increased acute rejection. Recurrent BK viremia was not observed in viremic patients without BKVAN (n = 30). All BKVAN patients (n = 7, 3.1%) cleared viremia with a mean time of 5.9 months (range 1-15 months) and manifested no decline in estimated glomerular filtration rate from 1 month to 5 years after transplantation. Viral monitoring and preemptive reduction of immunosuppression resulted in the successful resolution of BK viremia and BKVAN with excellent graft survival and renal function at 5 years.	['1835862', '5282551', '1684635', '35881524', '4115071', '24272384', '46276037', '1721691', '9658193', '2774483']	[]	['b4dd17ed63228117f7e7b545cb47dc32e8874c13', 'd6d9a4ae779870655c81bf03fc84bb42d462df4c', 'fbcf226671db972a235e8a86a3014fa675b17f87', '23e509bb492ec4fbde5ec9cd51deca7891cdab53', '8e576228973f55cfc3b8db35bcfb61148f4ffd4b', '4aca29789f4e6ec6eb78daaf028be92706109460', '6b25cd80ffcea36df4b2c96656a1eed93401512b', '2616ee5f489e9c4a1186234909c13f3d0a48b4b1', '4ff3b8a9be311ea58f072b77c8d587be983f1faf', '864bcedd5854dd15458cb8da44133ec6e9626918']	2015
156	36a31285ed84004542f3f7a147ed35419541290b	5252114.0	I1-imidazoline agonist moxonidine decreases sympathetic nerve activity and blood pressure in hypertensives.	Moxonidine is an I1-imidazoline receptor agonist that reduces blood pressure in hypertensives. Experimental data suggest that moxonidine inhibits central sympathetic activity. However, whether such a mechanism is involved in vivo in humans is still unclear. We investigated the effects of 0.4 mg moxonidine orally on muscle sympathetic nerve activity and heart rate in an open study in 8 healthy volunteers. Furthermore, we studied the effects of 0.4 mg moxonidine on muscle sympathetic nerve activity, heart rate, blood pressure, 24-hour blood pressure profile, and hormone plasma levels in 25 untreated hypertensives in a double-blind, placebo-controlled study. Moxonidine decreased muscle sympathetic nerve activity in both healthy volunteers (P<0.05 versus baseline) and hypertensives (P<0.02 versus placebo). Plasma norepinephrine also decreased (P<0. 01), whereas plasma epinephrine and renin levels did not change (P=NS). Furthermore, moxonidine decreased systolic (P<0.0001) and diastolic (P<0.001) blood pressure. Heart rate decreased after moxonidine in healthy subjects (P<0.05); in hypertensives, heart rate decreased during the night hours (P<0.05) but not during daytime (P=NS). Plasma levels of LDL, HDL, and total cholesterol were not influenced by the drug (P=NS). Moxonidine decreases systolic and diastolic blood pressure by inhibiting central nervous sympathetic activity. This makes this new drug suitable for the treatment of human hypertension and possibly for other cardiovascular diseases with increased sympathetic nerve activity, ie, ischemic heart disease and heart failure.	['3443062', '5925778', '3829870', '49488876', '4486783', '49561249']	[]	[]	1998
157	8be6af7424c0ae04b5b6e7723b1f4b9401d21b7c	206938581.0	Molecular prediction of durable remission after first-line fludarabine-cyclophosphamide-rituximab in chronic lymphocytic leukemia.	Fludarabine, cyclophosphamide, and rituximab (FCR) has represented a significant treatment advancement in chronic lymphocytic leukemia (CLL). In the new scenario of targeted agents, there is an increasing interest in identifying patients who gain the maximum benefit from FCR. In this observational multicenter retrospective analysis of 404 CLL patients receiving frontline FCR, the combination of three biomarkers that are widely tested before treatment (IGHV mutation status, 11q deletion and 17p deletion; available in 80% of the study cohort) allowed to identify a very low-risk category of patients carrying mutated IGHV genes but neither 11q or 17p deletion that accounted for 28% of all cases. The majority of very low-risk patients (71%) remained free of progression after treatment and their hazard of relapse decreased after 4 years from FCR. The life expectancy of very low-risk patients (91% at 5 years) was superimposable to that observed in the matched normal general population, indicating that neither the disease nor complications of its treatment affected survival in this favorable CLL group. These findings need a prospective validation and may be helpful for the design of clinical trials aimed at comparing FCR to new targeted treatments of CLL, and, possibly, for optimized disease management.	['1908409', '12884233', '9905710', '4289047', '50175137', '39026144', '6891918', '4960090', '34675117', '50826748', '4821112', '4130247', '3915990', '40052956', '9839501', '21284741', '10302067', '3129106', '2168722', '3764272', '39338347', '1752741', '5985990', '6812495', '32874360', '6300281', '4735084', '5055295', '5144218', '1755013', '6270966', '4222955', '5678136']	[]	[]	2015
158	7978439d44224403098493fa525f677c44155e50	11860825.0	Exercise and nutrition routine improving cancer health (ENRICH): The protocol for a randomized efficacy trial of a nutrition and physical activity program for adult cancer survivors and carers	"BACKGROUND
The Exercise and Nutrition Routine Improving Cancer Health (ENRICH) study is investigating a novel lifestyle intervention aimed at improving the health behaviors of adult cancer survivors and their carers. The main purpose of the study is to determine the efficacy of lifestyle education and skill development delivered via group-based sessions on the physical activity and dietary behaviors of participants. This article describes the intervention development, study design, and participant recruitment.


METHODS/DESIGN
ENRICH is a randomized controlled trial, conducted in Australia, with two arms: an intervention group participating in six, two-hour face-to-face sessions held over eight weeks, and a wait-list control group. Intervention sessions are co-facilitated by an exercise physiologist and dietician. Content includes healthy eating education, and a home-based walking (utilizing a pedometer) and resistance training program (utilizing elastic tubing resistance devices). The program was developed with reference to social cognitive theory and chronic disease self-management models. The study population consists of cancer survivors (post active-treatment) and their carers recruited through community-based advertising and referral from health professionals. The primary outcome is seven-days of sealed pedometry. Secondary outcomes include: self-reported physical activity levels, dietary intake, sedentary behavior, waist circumference, body mass index, quality of life, and perceived social support. The outcomes will be measured at baseline (one week prior to attending the program), eight-weeks (at completion of intervention sessions), and 20-weeks. The intervention group will also be invited to complete 12-month follow-up data collection. Process evaluation data will be obtained from participants by questionnaire and attendance records.


DISCUSSION
No trials are yet available that have evaluated the efficacy of group-based lifestyle education and skill development amongst mixed groups of cancer survivors and their carers. The results will have implications for the planning and provision of health and support services during the cancer survivorship phase.


CLINICAL TRIALS REGISTRATION
Australian New Zealand Clinical Trials Register identifier: ANZCTRN12609001086257."	['40526822', '3573483', '50684265', '6012976', '49981631', '47154435', '5505841', '1913723']	[]	[]	2011
159	b065f944bc958b677af7d7c73fc4702692ee88a5	8276339.0	Effects of amlodipine and lisinopril on intima-media thickness in previously untreated, elderly hypertensive patients (the ELVERA trial).	"OBJECTIVE
To compare the effects of the calcium channel blocker amlodipine and the angiotensin-converting enzyme inhibitor lisinopril on intima-media thickness (IMT) in elderly, previously untreated hypertensive individuals.


DESIGN
A double-blind randomized parallel-group trial (the ELVERA trial).


PATIENTS
The study population comprised 166 newly diagnosed hypertensive individuals (aged 60-75 years) with diastolic blood pressure between 95 and 115 mmHg or systolic blood pressure between 160 and 220 mmHg, or both.


INTERVENTION
Patients were allocated randomly to groups to receive amlodipine 5-10 mg or lisinopril 10-20 mg for 2 years.


MAIN OUTCOME MEASURES
Before and after 1 and 2 years of treatment, IMT was measured in three carotid and two femoral arterial sites by B-mode ultrasound. The primary endpoint was the change from baseline of the combined mean maximum far wall IMT of carotid and femoral arteries, evaluated by repeated measurement analysis of the treatment effect in an intention-to-treat analysis.


RESULTS
After 2 years of treatment, amlodipine decreased IMT by 0.089 mm [95% confidence interval (CI) 0.144 to 0.037]. Lisinopril decreased IMT by 0.065 mm (95% CI 0.124 to 0.010). No differences between the two drugs were found (P = 0.18). Both treatment regimens achieved the greatest reduction of IMT after 1 year, with a slight increase after the second year, whereas the reduction in blood pressure was maintained. Comparing the carotid and femoral arteries, a significant treatment difference in the change from baseline in favour of amlodipine was observed in the IMT of the elastic common carotid artery (P < 0.05). The effects of the two drugs on the muscular common femoral artery were not different.


CONCLUSION
In a long-term study, amlodipine and lisinopril reduce IMT to a similar extent in newly diagnosed elderly hypertensive patients. It is suggested that the two drugs have different effects on arteries that are not prone to atherosclerosis."	['11160902', '39076536', '2136591', '13078576', '5113273', '2773250']	[]	[]	2004
160	52923856efd02bb3d535593228b9a32bcaac9644	227816060.0	ResearchHelp. Introduction to Political Ideologies. Reference Materials.	This guide will help users find information related to the history and beliefs of major political ideologies.	['39010044']	[]	[]	2013
161	86c0337f18d3097836f7348656c6492715c4319d	148013097.0	Objectivity, relativism, and truth	Acknowledgments Introduction: antirepresentationalism, ethnocentrism, and liberalism Part I. Solidarity or Objectivity?: 1. Science as solidarity 2. Is natural science a natural kind? 3. Pragmatism without method 4. Texts and lumps 5. Inquiry as recontextualization: an anti-dualist account of interpretation Part II. Non-Reductive Physicalism: 5. Pragmatism, Davidson and truth 6. Representation, social practice, and truth 7. Unfamiliar noises: Hesse and Davidson on metaphor PART III. The Priority of Democracy to Philosophy: 8. Postmodernist bourgeois liberalism 9. On ethnocentrism: a reply to Clifford Geertz 10. Cosmopolitanism without emancipation: a response to Jean-Francois Lyotard Index of names.	['46213881']	[]	[]	1991
162	cf759c8160a072e38c9446932fcb4bafda15967d	13942725.0	Ultraproducts of Admissible Models for Quantified Modal Logic	Admissible models for quantified modal logic have a restriction on which sets of worlds are admissible as propositions. They give an actualist interpretation of quantifiers that leads to very general completeness results: for any propositional modal logic S there is a quantificational proof system QS that is complete for validity in models whose algebra of admissible propositions validates S. In this paper, we construct ultraproducts of admissible models and use them to derive compactness theorems that combine with completeness to yield strong completeness: any QS-consistent set of formulas is satisfiable in a model whose admissible propositions validate S. The Barcan Formula is analysed separately and shown to axiomatise certain logics that are strongly complete over admissible models in which the quantifiers are given their standard Kripkean interpretation.	['145069274']	[]	['01970ed4340c165d645a86c309d9ed09b21e7826', '2a2f185c623a373f9cf36e8a2fb7dab64b58f6bd', '683c4a0b1c2077e2b7abd7b32ffc3a23da142df1', 'f35dea75c4ca7c47399b3618fdda32dbb33ccdeb', '05e01ab6c1402e7573cb55919a077a17fdba19a4', '52a8ec3932a0acf0ee4439789094833018e8f8b5']	2016
163	d4afb2e1bce0b1dbe83884a231291c378b29739c	13760322.0	Psychiatric and neurologic lessons in the oldest Persian medical liber. Akhawayani Bokhari (?-died 983 AD), physician of insane.	There is a rich history of medicine in Persia. Experiences and knowledge of medicine in this area continued and connected to a new era named Islamic golden age (9th–twelfth century AD). Great Persian physicians such as Raban Tabari , Rhazes, Haly Abbas, Akhawayani Bokhari, Avicenna, and jurjani all grew up, studied and worked in this period. Akhawayani Bokhari (Abubakr Rabi ibn Ahmad alAkhawayni al-Bokhara,?-died 983 AD), most likely worked and lived all his life in Bukhara, a city currently at the Republic of Uzbekistan. Bukhara was prospered during the Samanid dynasty (875–999 AD). Samanids established an autonomic state in north east of Persia and revived the Persian literature and traditions that had lost its official status after the Arab conquest in seventh century. During the Samanid rulers Persian language and culture revived and started to be used in art and sciences with increasing nationalistic vigor. Akhawayni was the student of one of the razes follower. He collected his medical experiences in a compendium named; Hidayat al-Mutaallemin fi al-Tibb (Learner’s Guide to Medicine). In this book he has referenced to his predecessors, Galen, Hippocrates, Rhazes, Yahya ibn Sarabyun, Dioscurides, Archigenes and Aristoteles, (1–3) Hidayat al-Mutaallemin fi al-Tibb is the oldest treatise on medicine written in Persian . Hidayat Al-Mutallimin fi al-Tibb consists of 185 chapters (Baabe). Five chapters are completely devoted to psychiatry, including’s; Ba ab mania (chapter on Mania),baabe Malikholia( chapter on Melancholia), baabe Kaboos (chapter incubus), Baabe Raja(chapter on pseudocyesis), Baabe Ghotrab(chapter on Hebpherenia/schizophrenia),baabe Honag-Al –Rahem ( conversion disorder ), there are also many psychiatric notes distributed in another parts of the text (4). As he quotes in his book, he had great success in the treatment of psychiatric and melancholic patient, and for this reason he was named pezeshk divanegan ( physician for the insane ). The oldest preserved script of this book (1058 AD) is the manuscript of the Bodleian Library in Oxford, The second, and third scripts are copies of the Fatih Library of Istanbul and the Iranian National Library of Malek in Tehran in succeeding (5, 8). Jalal Matini, a contemporary Persian scholar, compared the tree manuscripts and published a literary edition in 1965 (4). The following passages are extracted from this edition. Each passage is followed by simple explanation.	['78809276']	[]	['18a7e836409c7c521abe55efe4fb5797fed54d59', '07e92b96ab13bee44631cf10edab9c6fc41ca939', 'b69b289e397974583330c113f4e5ac46047b1f47', '04cf5385c4de7d08f7d1dd2aaeffe7972a9ed21c', '2fa7543ea3886ec06f3137237059c7eb41ebf4b6']	2016
164	59374829cf8a13ef01caa720ae4c7022adb3c7b4	31569009.0	The Emerging Role of Human Factors Engineering in Naval Ship Design	Traditionally the U.S Navy has not systematically applied HFE principals to the design of surface ships. Hovever, recent investigations by the DOD's Naval Research Advisory Cormnittee (hRK) and the General Accountiung Office (GAO) have clearly deliniated serious problems of fleet readiness due to inadequate attention given to human factors in the ship design process. As a result there has been a noted increase in HFE participation in the design of neii ships such as the LHD, LSD-41, AOE-6 and AE-36. In addition, organization changes with NAVSEA, and the issuance of a new NAVN4T Instruction mandating HFE participation in the ship design process, provides even further opportmity for HFE to make meaningful contributions to the ships of the future. Based on the HFE participation in the above programs it is now evident that these contributions can be made without disrupting design nr construction schedules, adding significant costs, or negatively impacting the design and construction process.	['47378563']	[]	[]	1984
165	b68cefeb812e31efdf002b84acc5d43a00202c86	140556637.0	The relationship between major element chemistry and tectonic environment of basic and intermediate volcanic rocks	Abstract This work reports the preliminary results of a study of the relationship between tectonic environment and major element chemistry of volcanic rocks. Using a file of 8400 analyses of rocks of varying ages and geographic distribution it has been found that a simple ternary plot of MgO FeO(total) Al 2 O 3 may be used to distinguish five tectonic environments: ocean ridge and floor, ocean island, continental, orogenic, and spreading center island. Subalkaline “basaltic-andesites” (51–56% SiO 2 calculated anhydrous) are used in this study. Alkaline rocks do not generally show the simple patterns of tholeiitic or subalkaline rocks. The ocean island suite is bimodal with one mode tholeiitic and the other alkaline. A bimodal age/chemistry relationship in the continental suite is tentatively related to different conditions during and after active breaking up of continents (rifting and drifting stages). Most of the Archean rocks in our file generally do not fall in the orogenic field. It is unlikely that modern island arc models can be generally applied to Archean greenstone belts. Locally, however, there may be Archean rocks analogous in some respect to modern calc-alkali rocks.	['13952035', '144296924', '104886204']	[]	[]	1977
166	ff739e9d185d400f70da395433c2da68dc6f05a9	141536368.0	Desire, Recognition, and the Relation between Bondsman and Lord		['87762392']	[]	[]	2009
167	c173852659496d8cbf6c34537d3c8602783af18d	144464674.0	Market Morality: Robert Nozick and the Question of Economic Justice	Abstract. The study of markets and market prices has been a central feature of economic inquiry since the 18th Century. There have always been lingering questions on the meaning of market prices. Most moderneconomists argue that there are no normative implications to price analysis. The disclaimers of some economists about normative judgments ring hollow in the light of their vigorous advocacy of free market solutions to economic and other problems. Either free market solutions are superior alternatives or they are not; one cannot have a value free analysis and an ideological advocacy at the same time. The philosopher, Robert Nozick, in Anarchy, State, and Utopia, clearly finds meaning in the market place. His entitlement theory is predicated upon free exchange of goods and productive services. The normative use of free markets in general and of Robert Nozick's formulation in particular, it is contended, are inconsistent, illogical, and unscientific.	['98420321']	[]	[]	1979
168	d0cf5584f8168b9dfd1edf4357da6cab35b0634f	400572.0	Impact of the control of symptomatic paroxysmal atrial fibrillation on health-related quality of life	"AIMS
Patients with atrial fibrillation (AF) consider the related symptoms disruptive to their quality of life (QoL). This study aimed to evaluate the impact of the control of symptomatic paroxysmal AF (PAF) on QoL.


METHODS AND RESULTS
Patients with symptomatic PAF were treated for 48 weeks with open-label flecainide acetate controlled release (Flec CR). Quality of life was assessed by SF-36 and Atrial Fibrillation Severity Scale scores at baseline, Week 12 (W12), W24, and W48. Of the 229 treated patients, 217 were analysed for QoL (123 with controlled and 94 with uncontrolled symptomatic PAF at inclusion). The controlled group had a similar or better QoL (SF-36) at baseline compared with a reference population (significantly better for: physical functioning, bodily pain, and physical component). The uncontrolled group had an inferior QoL (significantly worse for: role physical, general health, vitality, role emotional, social functioning, mental health, and mental component). When treated with Flec CR, the controlled group baseline QoL scores were maintained and the uncontrolled group scores were improved to a level comparable to the controlled group scores. Safety findings reflect the known clinical safety profile of flecainide acetate.


CONCLUSION
In this study, patients with uncontrolled symptomatic PAF at baseline had an inferior QoL to those with controlled symptomatic PAF. Following treatment with controlled-release flecainide acetate, their QoL improved to a level comparable to controlled patients."	['4444482', '3633782', '3859955', '5619615', '39721973', '48338832', '7009078']	[]	['7374e20644b081b791dec00978375f958ec10e55', '10d186c60eb1880bdc4068bbf103a4aed56d7c73', '39da4f50e074549abdd4b52e94724178aa3fd74a', '45eb23a2a0be7edbddfe46c97d193ffdcf36c9b2', 'ebe5be819d6cb367d3b86df7ecbcc43670804597', '39a96c6e307250cbef3a8a8416c0ad515c3fb060', 'cf82a55a11cd7d0352678c5e78b6277f1cc3be6a', '97d74f414a43cdaa9b50a9e28b454cb158b8d151', 'd15abf9c294dfc1b3221700baff1ff7433ef2c83', '1aa8a73a9b0ac300f164fe53415459033b503aae']	2010
169	8bc8cea556549a57b9ac388ceda34c6638caca0f	141534243.0	Moral lessons and reforming agendas : history museums, science museums, contentious topics and contemporary societies		['47523313']	[]	[]	2007
170	c1accc3609e7fb6d963ea3651971d24ae8d7f89a	146427648.0	Searle, Collective Intentionality, and Social Institutions	In this paper I will discuss some aspects of (1995) account of social institutions, especially features that are concerned with the role of collective intentionality in the creation and maintenance of social institutions. His account is interesting and rich. I find many of the basic ideas in his theory to be on the right track. However, I think that there are still non-trivial problems related to it. The theory seems too narrow on two counts. First, Searle’s theory is too narrow in that it leaves out a central class of social institutions. This is the class consisting of social institutions relying on expectation-based social norms or, as I have called them, “proper social norms” (cf. Tuomela, 1995, Chapter 1). Second, Searle’s emphasis on deontic status and status functions seems to be too demanding in general. While it works well for some cases (e.g. money), it does not apply to all those institutional cases where a new “conceptual and social status” in a sense to be explicated is involved, nor does it apply to institutional cases which only involve norm-governed social practices.	['2229032']	[]	[]	2002
171	4922fb97529a4570aa0c1bad12740c179b7cd027	207090031.0	5α-Reductase Type 1 Modulates Insulin Sensitivity in Men	"CONTEXT
5α-Reductase (5αR) types 1 and 2 catalyze the A-ring reduction of steroids, including androgens and glucocorticoids. 5α-R inhibitors lower dihydrotestosterone in benign prostatic hyperplasia; finasteride inhibits 5αR2, and dutasteride inhibits both 5αR2 and 5αR1. In rodents, loss of 5αR1 promotes fatty liver.


OBJECTIVE
Our objective was to test the hypothesis that inhibition of 5αR1 causes metabolic dysfunction in humans.


DESIGN, SETTING, AND PARTICIPANTS
This double-blind randomized controlled parallel group study at a clinical research facility included 46 men (20-85 years) studied before and after intervention.


INTERVENTION
Oral dutasteride (0.5 mg daily; n = 16), finasteride (5 mg daily; n = 16), or control (tamsulosin; 0.4 mg daily; n = 14) was administered for 3 months.


MAIN OUTCOME MEASURE
Glucose disposal was measured during a stepwise hyperinsulinemic-euglycemic clamp. Data are mean (SEM).


RESULTS
Dutasteride and finasteride had similar effects on steroid profiles, with reduced urinary androgen and glucocorticoid metabolites and reduced circulating DHT but no change in plasma or salivary cortisol. Dutasteride, but not finasteride, reduced stimulation of glucose disposal by high-dose insulin (dutasteride by -5.7 [3.2] μmol/kg fat-free mass/min, versus finasteride +7.2 [3.0], and tamsulosin +7.0 [2.0]). Dutasteride also reduced suppression of nonesterified fatty acids by insulin and increased body fat (by 1.6% [0.6%]). Glucose production and glycerol turnover were unchanged. Consistent with metabolic effects of dutasteride being mediated in peripheral tissues, mRNA for 5αR1 but not 5αR2 was detected in human adipose tissue.


CONCLUSION
Dual inhibition of 5αRs, but not inhibition of 5αR2 alone, modulates insulin sensitivity in human peripheral tissues rather than liver. This may have important implications for patients prescribed dutasteride for prostatic disease."	['47759695', '39626062', '2112524', '2364277', '3568147', '5561605', '50515098', '26973378', '3267224', '3746443']	[]	['570f5abd730393dbbc6dcf9ffc51615c5af49ba7', '0cce6f2f6a75d2413242dd37eb2acc1d7c4ed46b', '6a2f43d6af4721b310b901773c41d050769c51d8', '91e0a7f9bc4e1913559d70bf20920925184f9147', '025aedbc2a6224b96ed6bcb9e169f9649ac263ff', 'dfcde2fae00bbdad23de0188fcce733f02f59c11', 'cc7f24510580f75d515a5b91b6c3aacbe5f7f44d', 'b47eb0e1bed7f2a5558d8c8a197ea64ea453692d', '88512c62dee3ec6b48401224fcaaddacd180ed90', '77a5b5a85206021da29f78c6cf751eda900825d2']	2014
172	1c8e363fc4908599de68c25aad0ffbaa380c9efe	11937994.0	Salvage chemotherapy with paclitaxel, ifosfamide, and nedaplatin in patients with urothelial cancer who had received prior cisplatin-based therapy	Background and aims: The aim of the present phase II study was to evaluate the efficacy of combination chemotherapy of paclitaxel, ifosfamide, and nedaplatin (PIN regimen) in patients with recurrent urothelial cancer who had been treated with cisplatin-based chemotherapy. Patients/methods: Eligible patients were those with histologically confirmed urothelial cancer who had progressed or relapsed after cisplatin-based chemotherapy. The PIN regimen consisted of paclitaxel 175 mg/m2 on day 1; ifosfamide 4.5 g/m2 divided over days 1, 2, and 3; and nedaplatin 70 mg/m2 on day 1; PIN was given every 28 days. Results: Among the 32 patients enrolled in the study (median age, 66 years), complete and partial responses were obtained in 5 patients and 19 patients, respectively, with an overall response rate of 75% (95% confidence interval [CI], 59–91%). The median time to progression was 8 months (range, 0–50+ months) and the median survival was 22 months (range, 4–52+ months). The 1- and 2-year overall survival rates were 53.7 and 42.9%, respectively. All patients experienced Grade 3 or 4 neutropenia, while Grade 3 or 4 thrombocytopenia was seen in 8 patients; Grade 3 or 4 anemia was seen in 6 patients; Grade 3 neuropathy was observed in 1 patient, for whom the PIN therapy was discontinued. There were no treatment-related deaths. Conclusion: The PIN combination was highly active and tolerable in previously treated patients with urothelial cancer as a second-line treatment.	['3158686', '4499024', '1876380', '34008381', '12761939', '6361457', '31704220', '46940625', '48463315', '34621763', '3710704', '34898916']	[]	['bc18d40f4dd6527e3a7c0796a6bcca66ed053cfd', '105394fff997cc1849cdf9359f5825c16529b4af', '477ad3f826a192296832e6783060274a6b78a3b0', 'b805252a151e7c74ac1c25799307577a012417e6', 'a9faf488f3ae1aab32480cada0e65d9b1cb38f73', 'a900d60b8cc9c23accc36d33dfe47120285ffdd3', '81d6f1d74f8e640449318865e5ea2c33a5755af7', 'c52c2a01df66e1b964aedd8298f30c2135fcac4c', '50f6fd62eb2eb38faf8c61733408893e719a4568', '3d63608a0ee046e96af4952ced485684649c03ac']	2005
173	f27aae90af5c02cd7408a682d95d82bb6048cf58	141541190.0	'Times of Learning': A Professional Development Course for Historians		['114026840']	[]	[]	2001
174	316a3809ef250eefe255a1dccd30f18df895d08c	117893770.0	Power and Events: An Essay on Dynamics in Philosophy. Andrew Paul Ushenko		['115484197']	[]	[]	1947
